Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/15/20 14:42,0.0029085,,2/15/20 14:42,0.9669555,,2/15/20 14:42,0.0425564,,2/15/20 14:42,0.0084786,,2/15/20 14:42,0.0028701,,2/15/20 14:43,61.97225838,,2/15/20 14:42,0.0026769,,2/15/20 14:42,1.0312604,,2/15/20 14:42,0.0485338,,2/15/20 14:42,0.0105226,,2/15/20 14:42,0.0035752,,2/15/20 14:43,61.97225838,,2/15/20 14:43,3.207325935
2/15/20 14:52,0.0023119,,2/15/20 14:52,1.0155537,,2/15/20 14:52,0.0535901,,2/15/20 14:52,0.0108034,,2/15/20 14:52,0.0035789,,2/15/20 14:52,61.83132439,,2/15/20 14:52,0.0019367,,2/15/20 14:52,0.9840367,,2/15/20 14:52,0.0398428,,2/15/20 14:52,0.0094012,,2/15/20 14:52,0.0030637,,2/15/20 14:52,61.83132439,,2/15/20 14:52,3.20761919
2/15/20 15:02,0.0021706,,2/15/20 15:02,1.0223212,,2/15/20 15:02,0.052431,,2/15/20 15:02,0.0103324,,2/15/20 15:02,0.0036802,,2/15/20 15:02,62.14841385,,2/15/20 15:02,0.0018985,,2/15/20 15:02,0.9897656,,2/15/20 15:02,0.041973,,2/15/20 15:02,0.0101951,,2/15/20 15:02,0.003299,,2/15/20 15:02,62.14841385,,2/15/20 15:02,3.207228184
2/15/20 15:12,0.0014009,,2/15/20 15:12,1.0194834,,2/15/20 15:12,0.0500633,,2/15/20 15:12,0.0072173,,2/15/20 15:12,0.0026053,,2/15/20 15:12,61.90177078,,2/15/20 15:12,0.0026312,,2/15/20 15:12,0.9997967,,2/15/20 15:12,0.0401689,,2/15/20 15:12,0.0092808,,2/15/20 15:12,0.003357,,2/15/20 15:12,61.90177078,,2/15/20 15:12,3.206837654
2/15/20 15:22,0.0026044,,2/15/20 15:22,1.0359787,,2/15/20 15:22,0.0532902,,2/15/20 15:22,0.0124432,,2/15/20 15:22,0.0041563,,2/15/20 15:23,62.28930664,,2/15/20 15:22,0.0036431,,2/15/20 15:22,0.9967413,,2/15/20 15:22,0.0453737,,2/15/20 15:22,0.0095229,,2/15/20 15:22,0.0025506,,2/15/20 15:23,62.28930664,,2/15/20 15:23,3.207228184
2/15/20 15:32,0.0032047,,2/15/20 15:32,0.9852316,,2/15/20 15:32,0.0448257,,2/15/20 15:32,0.0088618,,2/15/20 15:32,0.0032618,,2/15/20 15:33,61.90177078,,2/15/20 15:32,0.0029941,,2/15/20 15:32,1.0349786,,2/15/20 15:32,0.0518593,,2/15/20 15:32,0.0088612,,2/15/20 15:32,0.002775,,2/15/20 15:33,61.90177078,,2/15/20 15:33,3.206642389
2/15/20 15:42,0.0014747,,2/15/20 15:42,1.0707443,,2/15/20 15:42,0.049331,,2/15/20 15:42,0.0090846,,2/15/20 15:42,0.003255,,2/15/20 15:43,62.07792969,,2/15/20 15:42,0.0029135,,2/15/20 15:42,1.0000382,,2/15/20 15:42,0.0377313,,2/15/20 15:42,0.0092338,,2/15/20 15:42,0.0026485,,2/15/20 15:43,62.07792969,,2/15/20 15:43,3.20615387
2/15/20 15:52,0.0011052,,2/15/20 15:52,1.0223504,,2/15/20 15:52,0.0476689,,2/15/20 15:52,0.0104057,,2/15/20 15:52,0.0036527,,2/15/20 15:52,62.25408173,,2/15/20 15:52,0.0020838,,2/15/20 15:52,0.9776002,,2/15/20 15:52,0.0507198,,2/15/20 15:52,0.007201,,2/15/20 15:52,0.0026548,,2/15/20 15:52,62.25408173,,2/15/20 15:52,3.206349134
2/15/20 16:02,0.0024093,,2/15/20 16:02,1.0044713,,2/15/20 16:02,0.0477985,,2/15/20 16:02,0.0119987,,2/15/20 16:02,0.0037338,,2/15/20 16:02,62.18363876,,2/15/20 16:02,0.0019861,,2/15/20 16:02,1.0117374,,2/15/20 16:02,0.0440654,,2/15/20 16:02,0.0089453,,2/15/20 16:02,0.0028996,,2/15/20 16:02,62.18363876,,2/15/20 16:02,3.206251383
2/15/20 16:12,0.0009756,,2/15/20 16:12,1.0020714,,2/15/20 16:12,0.048574,,2/15/20 16:12,0.0098779,,2/15/20 16:12,0.003349,,2/15/20 16:12,62.43024063,,2/15/20 16:12,0.0033211,,2/15/20 16:12,1.0325129,,2/15/20 16:12,0.0435424,,2/15/20 16:12,0.0107803,,2/15/20 16:12,0.0028647,,2/15/20 16:12,62.43024063,,2/15/20 16:12,3.206056118
2/15/20 16:22,0.0032058,,2/15/20 16:22,1.0137495,,2/15/20 16:22,0.0437016,,2/15/20 16:22,0.0098377,,2/15/20 16:22,0.0036086,,2/15/20 16:22,62.14841385,,2/15/20 16:22,0.0026031,,2/15/20 16:22,1.0007459,,2/15/20 16:22,0.0419646,,2/15/20 16:22,0.0107079,,2/15/20 16:22,0.0033663,,2/15/20 16:22,62.14841385,,2/15/20 16:22,3.205274582
2/15/20 16:32,0.004067,,2/15/20 16:32,1.0106548,,2/15/20 16:32,0.0481525,,2/15/20 16:32,0.0097513,,2/15/20 16:32,0.0032836,,2/15/20 16:33,62.11314774,,2/15/20 16:32,0.0027935,,2/15/20 16:32,0.9842558,,2/15/20 16:32,0.0416093,,2/15/20 16:32,0.0098575,,2/15/20 16:32,0.0034692,,2/15/20 16:33,62.11314774,,2/15/20 16:33,3.205470085
2/15/20 16:42,0.0025987,,2/15/20 16:42,1.072858,,2/15/20 16:42,0.0479272,,2/15/20 16:42,0.0092328,,2/15/20 16:42,0.0031454,,2/15/20 16:43,61.90177078,,2/15/20 16:42,0.0030152,,2/15/20 16:42,1.0067106,,2/15/20 16:42,0.0464424,,2/15/20 16:42,0.0084104,,2/15/20 16:42,0.0028818,,2/15/20 16:43,61.90177078,,2/15/20 16:43,3.205567837
2/15/20 16:52,0.0008006,,2/15/20 16:52,1.0171069,,2/15/20 16:52,0.0531654,,2/15/20 16:52,0.00867,,2/15/20 16:52,0.0031861,,2/15/20 16:52,61.83132439,,2/15/20 16:52,0.0022014,,2/15/20 16:52,1.0238354,,2/15/20 16:52,0.0422024,,2/15/20 16:52,0.0090028,,2/15/20 16:52,0.002403,,2/15/20 16:52,61.83132439,,2/15/20 16:52,3.204884052
2/15/20 17:02,0.0019694,,2/15/20 17:02,1.0135042,,2/15/20 17:02,0.0397155,,2/15/20 17:02,0.0108295,,2/15/20 17:02,0.0035873,,2/15/20 17:02,62.07792969,,2/15/20 17:02,0.0022063,,2/15/20 17:02,0.9606945,,2/15/20 17:02,0.041869,,2/15/20 17:02,0.0095203,,2/15/20 17:02,0.0027083,,2/15/20 17:02,62.07792969,,2/15/20 17:02,3.204884052
2/15/20 17:12,0.0018713,,2/15/20 17:12,1.0388164,,2/15/20 17:12,0.0435915,,2/15/20 17:12,0.0084573,,2/15/20 17:12,0.0032595,,2/15/20 17:12,61.9369957,,2/15/20 17:12,0.0031237,,2/15/20 17:12,1.0035485,,2/15/20 17:12,0.0458951,,2/15/20 17:12,0.009074,,2/15/20 17:12,0.002759,,2/15/20 17:12,61.9369957,,2/15/20 17:12,3.204591036
2/15/20 17:22,0.0022918,,2/15/20 17:22,1.0054113,,2/15/20 17:22,0.0459617,,2/15/20 17:22,0.0113336,,2/15/20 17:22,0.0036272,,2/15/20 17:22,62.32457275,,2/15/20 17:22,0.0037656,,2/15/20 17:22,0.9526179,,2/15/20 17:22,0.0405988,,2/15/20 17:22,0.0126482,,2/15/20 17:22,0.0032576,,2/15/20 17:22,62.32457275,,2/15/20 17:22,3.204200268
2/15/20 17:32,0.001352,,2/15/20 17:32,1.0493734,,2/15/20 17:32,0.0468707,,2/15/20 17:32,0.0104394,,2/15/20 17:32,0.0035211,,2/15/20 17:32,61.83132439,,2/15/20 17:32,0.0016062,,2/15/20 17:32,1.0098784,,2/15/20 17:32,0.0484913,,2/15/20 17:32,0.0069022,,2/15/20 17:32,0.002501,,2/15/20 17:32,61.83132439,,2/15/20 17:32,3.204493284
2/15/20 17:42,0.0017922,,2/15/20 17:42,0.9644155,,2/15/20 17:42,0.0473123,,2/15/20 17:42,0.0101085,,2/15/20 17:42,0.0033555,,2/15/20 17:43,62.14841385,,2/15/20 17:42,0.0026658,,2/15/20 17:42,0.9920515,,2/15/20 17:42,0.0457316,,2/15/20 17:42,0.0090847,,2/15/20 17:42,0.0032874,,2/15/20 17:43,62.14841385,,2/15/20 17:43,3.204102516
2/15/20 17:52,0.0025839,,2/15/20 17:52,0.9707917,,2/15/20 17:52,0.0581586,,2/15/20 17:52,0.0106626,,2/15/20 17:52,0.0035236,,2/15/20 17:53,62.07792969,,2/15/20 17:52,0.0036671,,2/15/20 17:52,1.051654,,2/15/20 17:52,0.0409318,,2/15/20 17:52,0.0082809,,2/15/20 17:52,0.0028507,,2/15/20 17:53,62.07792969,,2/15/20 17:53,3.203907251
2/15/20 18:02,0.0024262,,2/15/20 18:02,0.9698691,,2/15/20 18:02,0.0430194,,2/15/20 18:02,0.0090196,,2/15/20 18:02,0.0030388,,2/15/20 18:03,61.90177078,,2/15/20 18:02,0.0024722,,2/15/20 18:02,1.01003,,2/15/20 18:02,0.0430005,,2/15/20 18:02,0.0074538,,2/15/20 18:02,0.0026143,,2/15/20 18:03,61.90177078,,2/15/20 18:03,3.204005003
2/15/20 18:12,0.001747,,2/15/20 18:12,1.0075075,,2/15/20 18:12,0.046747,,2/15/20 18:12,0.0097187,,2/15/20 18:12,0.0033089,,2/15/20 18:13,62.00747986,,2/15/20 18:12,0.0028654,,2/15/20 18:12,1.0243184,,2/15/20 18:12,0.0438697,,2/15/20 18:12,0.0082926,,2/15/20 18:12,0.0030252,,2/15/20 18:13,62.00747986,,2/15/20 18:13,3.203418732
2/15/20 18:22,0.0018612,,2/15/20 18:22,1.0029589,,2/15/20 18:22,0.0506344,,2/15/20 18:22,0.0093621,,2/15/20 18:22,0.0028601,,2/15/20 18:23,61.79610291,,2/15/20 18:22,0.0020497,,2/15/20 18:22,0.9641262,,2/15/20 18:22,0.0460007,,2/15/20 18:22,0.0085339,,2/15/20 18:22,0.002768,,2/15/20 18:23,61.79610291,,2/15/20 18:23,3.203125715
2/15/20 18:32,0.0022672,,2/15/20 18:32,0.9988249,,2/15/20 18:32,0.0484005,,2/15/20 18:32,0.0125177,,2/15/20 18:32,0.0036445,,2/15/20 18:33,61.72561188,,2/15/20 18:32,0.0043928,,2/15/20 18:32,0.9883559,,2/15/20 18:32,0.048878,,2/15/20 18:32,0.0095191,,2/15/20 18:32,0.0030942,,2/15/20 18:33,61.72561188,,2/15/20 18:33,3.203223467
2/15/20 18:42,0.0024731,,2/15/20 18:42,1.0189404,,2/15/20 18:42,0.0491373,,2/15/20 18:42,0.0096208,,2/15/20 18:42,0.0029568,,2/15/20 18:42,61.97225838,,2/15/20 18:42,0.0023796,,2/15/20 18:42,1.0508677,,2/15/20 18:42,0.0503094,,2/15/20 18:42,0.0077282,,2/15/20 18:42,0.0028052,,2/15/20 18:42,61.97225838,,2/15/20 18:42,3.202539682
2/15/20 18:52,0.002519,,2/15/20 18:52,0.9932778,,2/15/20 18:52,0.04714,,2/15/20 18:52,0.0117597,,2/15/20 18:52,0.0037747,,2/15/20 18:53,62.39501572,,2/15/20 18:52,0.0030289,,2/15/20 18:52,0.9843457,,2/15/20 18:52,0.0454669,,2/15/20 18:52,0.011051,,2/15/20 18:52,0.0032261,,2/15/20 18:53,62.39501572,,2/15/20 18:53,3.202637434
2/15/20 19:02,0.001735,,2/15/20 19:02,1.002632,,2/15/20 19:02,0.0504879,,2/15/20 19:02,0.0105915,,2/15/20 19:02,0.003262,,2/15/20 19:03,62.21886024,,2/15/20 19:02,0.0020517,,2/15/20 19:02,1.022055,,2/15/20 19:02,0.0443145,,2/15/20 19:02,0.009277,,2/15/20 19:02,0.0028658,,2/15/20 19:03,62.21886024,,2/15/20 19:03,3.202441931
2/15/20 19:12,0.0030858,,2/15/20 19:12,0.9809341,,2/15/20 19:12,0.0485814,,2/15/20 19:12,0.0104119,,2/15/20 19:12,0.0034246,,2/15/20 19:13,62.32457275,,2/15/20 19:12,0.0035452,,2/15/20 19:12,0.9932591,,2/15/20 19:12,0.0422475,,2/15/20 19:12,0.0083746,,2/15/20 19:12,0.0028545,,2/15/20 19:13,62.32457275,,2/15/20 19:13,3.201855898
2/15/20 19:22,0.0019953,,2/15/20 19:22,0.9878067,,2/15/20 19:22,0.0521724,,2/15/20 19:22,0.0079264,,2/15/20 19:22,0.0030052,,2/15/20 19:23,62.00747986,,2/15/20 19:22,0.0024119,,2/15/20 19:22,1.0009144,,2/15/20 19:22,0.0427699,,2/15/20 19:22,0.0106786,,2/15/20 19:22,0.0031077,,2/15/20 19:23,62.00747986,,2/15/20 19:23,3.20195365
2/15/20 19:32,0.002219,,2/15/20 19:32,0.9739039,,2/15/20 19:32,0.0401385,,2/15/20 19:32,0.0090739,,2/15/20 19:32,0.0033603,,2/15/20 19:33,61.83132439,,2/15/20 19:32,0.0021072,,2/15/20 19:32,0.9663896,,2/15/20 19:32,0.0436697,,2/15/20 19:32,0.0087265,,2/15/20 19:32,0.0029366,,2/15/20 19:33,61.83132439,,2/15/20 19:33,3.201269865
2/15/20 19:42,0.0015965,,2/15/20 19:42,0.9855178,,2/15/20 19:42,0.0556902,,2/15/20 19:42,0.0127711,,2/15/20 19:42,0.0036536,,2/15/20 19:42,62.00747986,,2/15/20 19:42,0.0028092,,2/15/20 19:42,0.9869967,,2/15/20 19:42,0.0449061,,2/15/20 19:42,0.008024,,2/15/20 19:42,0.0029448,,2/15/20 19:42,62.00747986,,2/15/20 19:42,3.20146513
2/15/20 19:52,0.0023753,,2/15/20 19:52,1.0222803,,2/15/20 19:52,0.0437638,,2/15/20 19:52,0.0101913,,2/15/20 19:52,0.0032622,,2/15/20 19:52,62.07792969,,2/15/20 19:52,0.0022359,,2/15/20 19:52,1.0042955,,2/15/20 19:52,0.0459055,,2/15/20 19:52,0.0141895,,2/15/20 19:52,0.0037944,,2/15/20 19:52,62.07792969,,2/15/20 19:52,3.201172113
2/15/20 20:02,0.0024078,,2/15/20 20:02,1.013948,,2/15/20 20:02,0.0476358,,2/15/20 20:02,0.0127455,,2/15/20 20:02,0.0033454,,2/15/20 20:03,62.25408173,,2/15/20 20:02,0.002469,,2/15/20 20:02,1.0127091,,2/15/20 20:02,0.0469525,,2/15/20 20:02,0.0089145,,2/15/20 20:02,0.0031558,,2/15/20 20:03,62.25408173,,2/15/20 20:03,3.201172113
2/15/20 20:12,0.0016187,,2/15/20 20:12,1.0499456,,2/15/20 20:12,0.0444695,,2/15/20 20:12,0.0092263,,2/15/20 20:12,0.0032881,,2/15/20 20:13,62.00747986,,2/15/20 20:12,0.0019001,,2/15/20 20:12,1.0257169,,2/15/20 20:12,0.0471197,,2/15/20 20:12,0.0107379,,2/15/20 20:12,0.0029624,,2/15/20 20:13,62.00747986,,2/15/20 20:13,3.200586081
2/15/20 20:22,0.0022977,,2/15/20 20:22,1.0067835,,2/15/20 20:22,0.0398869,,2/15/20 20:22,0.0092348,,2/15/20 20:22,0.0031162,,2/15/20 20:23,62.07792969,,2/15/20 20:22,0.0023367,,2/15/20 20:22,1.0187075,,2/15/20 20:22,0.0509712,,2/15/20 20:22,0.0079351,,2/15/20 20:22,0.0028381,,2/15/20 20:23,62.07792969,,2/15/20 20:23,3.200683832
2/15/20 20:32,0.0029267,,2/15/20 20:32,1.0376136,,2/15/20 20:32,0.0495565,,2/15/20 20:32,0.0098814,,2/15/20 20:32,0.0032425,,2/15/20 20:33,62.18363876,,2/15/20 20:32,0.0022274,,2/15/20 20:32,1.0002123,,2/15/20 20:32,0.0385934,,2/15/20 20:32,0.0121581,,2/15/20 20:32,0.0033959,,2/15/20 20:33,62.18363876,,2/15/20 20:33,3.200781584
2/15/20 20:42,0.003025,,2/15/20 20:42,0.9661205,,2/15/20 20:42,0.0409046,,2/15/20 20:42,0.0118369,,2/15/20 20:42,0.0030578,,2/15/20 20:42,62.07792969,,2/15/20 20:42,0.0025446,,2/15/20 20:42,1.0251609,,2/15/20 20:42,0.0472453,,2/15/20 20:42,0.0106921,,2/15/20 20:42,0.0030227,,2/15/20 20:42,62.07792969,,2/15/20 20:42,3.200488329
2/15/20 20:52,0.0027527,,2/15/20 20:52,1.0107541,,2/15/20 20:52,0.0554287,,2/15/20 20:52,0.0104019,,2/15/20 20:52,0.0036383,,2/15/20 20:52,61.97225838,,2/15/20 20:52,0.0041634,,2/15/20 20:52,0.9720679,,2/15/20 20:52,0.0523544,,2/15/20 20:52,0.0084471,,2/15/20 20:52,0.0030204,,2/15/20 20:52,61.97225838,,2/15/20 20:52,3.200586081
2/15/20 21:02,0.001113,,2/15/20 21:02,1.0474057,,2/15/20 21:02,0.0458085,,2/15/20 21:02,0.0093685,,2/15/20 21:02,0.0028607,,2/15/20 21:02,62.07792969,,2/15/20 21:02,0.0019033,,2/15/20 21:02,0.9871202,,2/15/20 21:02,0.0440956,,2/15/20 21:02,0.0080516,,2/15/20 21:02,0.0026679,,2/15/20 21:02,62.07792969,,2/15/20 21:02,3.19960928
2/15/20 21:12,0.0012323,,2/15/20 21:12,1.0579451,,2/15/20 21:12,0.0435919,,2/15/20 21:12,0.0113787,,2/15/20 21:12,0.0033191,,2/15/20 21:13,61.90177078,,2/15/20 21:12,0.0028977,,2/15/20 21:12,1.0104737,,2/15/20 21:12,0.0451318,,2/15/20 21:12,0.0084558,,2/15/20 21:12,0.003043,,2/15/20 21:13,61.90177078,,2/15/20 21:13,3.199511528
2/15/20 21:22,0.0027134,,2/15/20 21:22,0.9679773,,2/15/20 21:22,0.0472233,,2/15/20 21:22,0.011561,,2/15/20 21:22,0.0038895,,2/15/20 21:23,62.18363876,,2/15/20 21:22,0.0023824,,2/15/20 21:22,1.0118217,,2/15/20 21:22,0.0478949,,2/15/20 21:22,0.0082594,,2/15/20 21:22,0.0029531,,2/15/20 21:23,62.18363876,,2/15/20 21:23,3.199706793
2/15/20 21:32,0.0025541,,2/15/20 21:32,1.0173522,,2/15/20 21:32,0.042155,,2/15/20 21:32,0.0100271,,2/15/20 21:32,0.0029329,,2/15/20 21:33,62.00747986,,2/15/20 21:32,0.0024057,,2/15/20 21:32,0.9871427,,2/15/20 21:32,0.0397784,,2/15/20 21:32,0.0079704,,2/15/20 21:32,0.0026793,,2/15/20 21:33,62.00747986,,2/15/20 21:33,3.199316263
2/15/20 21:42,0.0021579,,2/15/20 21:42,1.0186484,,2/15/20 21:42,0.0450723,,2/15/20 21:42,0.0101341,,2/15/20 21:42,0.0031274,,2/15/20 21:42,62.18363876,,2/15/20 21:42,0.0029067,,2/15/20 21:42,1.0101423,,2/15/20 21:42,0.0518533,,2/15/20 21:42,0.007817,,2/15/20 21:42,0.00296,,2/15/20 21:42,62.18363876,,2/15/20 21:42,3.199218512
2/15/20 21:52,0.0027769,,2/15/20 21:52,1.0143217,,2/15/20 21:52,0.0487845,,2/15/20 21:52,0.0107112,,2/15/20 21:52,0.0037968,,2/15/20 21:52,61.79610291,,2/15/20 21:52,0.0031341,,2/15/20 21:52,1.0185166,,2/15/20 21:52,0.0398673,,2/15/20 21:52,0.0132859,,2/15/20 21:52,0.0034928,,2/15/20 21:52,61.79610291,,2/15/20 21:52,3.199316263
2/15/20 22:02,0.0024817,,2/15/20 22:02,1.0303031,,2/15/20 22:02,0.0496022,,2/15/20 22:02,0.0089553,,2/15/20 22:02,0.0028282,,2/15/20 22:02,61.97225838,,2/15/20 22:02,0.0029532,,2/15/20 22:02,1.0331588,,2/15/20 22:02,0.0508567,,2/15/20 22:02,0.0121622,,2/15/20 22:02,0.0033725,,2/15/20 22:02,61.97225838,,2/15/20 22:02,3.198925495
2/15/20 22:12,0.0021859,,2/15/20 22:12,1.0219066,,2/15/20 22:12,0.0449993,,2/15/20 22:12,0.0096302,,2/15/20 22:12,0.0033785,,2/15/20 22:12,62.25408173,,2/15/20 22:12,0.0024255,,2/15/20 22:12,0.9929558,,2/15/20 22:12,0.043069,,2/15/20 22:12,0.0089672,,2/15/20 22:12,0.002688,,2/15/20 22:12,62.25408173,,2/15/20 22:12,3.198632479
2/15/20 22:22,0.0022112,,2/15/20 22:22,0.9729171,,2/15/20 22:22,0.0375739,,2/15/20 22:22,0.0122236,,2/15/20 22:22,0.0034913,,2/15/20 22:23,62.07792969,,2/15/20 22:22,0.0032243,,2/15/20 22:22,0.9598183,,2/15/20 22:22,0.0388114,,2/15/20 22:22,0.0123964,,2/15/20 22:22,0.0032528,,2/15/20 22:23,62.07792969,,2/15/20 22:23,3.198827982
2/15/20 22:32,0.0035049,,2/15/20 22:32,1.0330708,,2/15/20 22:32,0.0418016,,2/15/20 22:32,0.0088968,,2/15/20 22:32,0.0030833,,2/15/20 22:32,62.14841385,,2/15/20 22:32,0.0023024,,2/15/20 22:32,0.9915123,,2/15/20 22:32,0.0450268,,2/15/20 22:32,0.0119964,,2/15/20 22:32,0.003494,,2/15/20 22:32,62.14841385,,2/15/20 22:32,3.198046446
2/15/20 22:42,0.0016125,,2/15/20 22:42,1.0095687,,2/15/20 22:42,0.0407348,,2/15/20 22:42,0.0104907,,2/15/20 22:42,0.0030094,,2/15/20 22:42,62.14841385,,2/15/20 22:42,0.0014624,,2/15/20 22:42,0.9546287,,2/15/20 22:42,0.0494744,,2/15/20 22:42,0.0079699,,2/15/20 22:42,0.0025726,,2/15/20 22:42,62.14841385,,2/15/20 22:42,3.198241711
2/15/20 22:52,0.0038394,,2/15/20 22:52,0.9823588,,2/15/20 22:52,0.0499719,,2/15/20 22:52,0.0106092,,2/15/20 22:52,0.0034055,,2/15/20 22:52,62.11314774,,2/15/20 22:52,0.0022292,,2/15/20 22:52,0.9849298,,2/15/20 22:52,0.0470639,,2/15/20 22:52,0.0098727,,2/15/20 22:52,0.0035837,,2/15/20 22:52,62.11314774,,2/15/20 22:52,3.198144197
2/15/20 23:02,0.002415,,2/15/20 23:02,1.0524564,,2/15/20 23:02,0.0446042,,2/15/20 23:02,0.0088637,,2/15/20 23:02,0.0029856,,2/15/20 23:02,62.00747986,,2/15/20 23:02,0.002575,,2/15/20 23:02,1.034855,,2/15/20 23:02,0.0513612,,2/15/20 23:02,0.0108155,,2/15/20 23:02,0.0031123,,2/15/20 23:02,62.00747986,,2/15/20 23:02,3.197655678
2/15/20 23:12,0.0021083,,2/15/20 23:12,1.029509,,2/15/20 23:12,0.0479301,,2/15/20 23:12,0.010174,,2/15/20 23:12,0.0033066,,2/15/20 23:13,61.9369957,,2/15/20 23:12,0.0020374,,2/15/20 23:12,0.9507701,,2/15/20 23:12,0.0442164,,2/15/20 23:12,0.0119958,,2/15/20 23:12,0.0035303,,2/15/20 23:13,61.9369957,,2/15/20 23:13,3.196971893
2/15/20 23:22,0.0016981,,2/15/20 23:22,1.040247,,2/15/20 23:22,0.0428531,,2/15/20 23:22,0.0095168,,2/15/20 23:22,0.0030201,,2/15/20 23:23,61.86654587,,2/15/20 23:22,0.0022632,,2/15/20 23:22,0.972214,,2/15/20 23:22,0.0407433,,2/15/20 23:22,0.008562,,2/15/20 23:22,0.0030065,,2/15/20 23:23,61.86654587,,2/15/20 23:23,3.197655678
2/15/20 23:32,0.0025919,,2/15/20 23:32,1.0059602,,2/15/20 23:32,0.0516423,,2/15/20 23:32,0.0107025,,2/15/20 23:32,0.0030658,,2/15/20 23:33,62.50072823,,2/15/20 23:32,0.0018963,,2/15/20 23:32,0.9770386,,2/15/20 23:32,0.0449787,,2/15/20 23:32,0.0099537,,2/15/20 23:32,0.003272,,2/15/20 23:33,62.50072823,,2/15/20 23:33,3.197167397
2/15/20 23:42,0.0028173,,2/15/20 23:42,0.9662431,,2/15/20 23:42,0.0428759,,2/15/20 23:42,0.0100894,,2/15/20 23:42,0.0032216,,2/15/20 23:43,62.11314774,,2/15/20 23:42,0.0025758,,2/15/20 23:42,1.0048066,,2/15/20 23:42,0.0557758,,2/15/20 23:42,0.0091756,,2/15/20 23:42,0.0031799,,2/15/20 23:43,62.11314774,,2/15/20 23:43,3.196971893
2/15/20 23:52,0.0016348,,2/15/20 23:52,1.0038348,,2/15/20 23:52,0.0419457,,2/15/20 23:52,0.0097342,,2/15/20 23:52,0.0030434,,2/15/20 23:53,61.97225838,,2/15/20 23:52,0.0016876,,2/15/20 23:52,0.9953597,,2/15/20 23:52,0.0427373,,2/15/20 23:52,0.0102807,,2/15/20 23:52,0.0029612,,2/15/20 23:53,61.97225838,,2/15/20 23:53,3.19687438
2/16/20 0:02,0.0022543,,2/16/20 0:02,1.0299878,,2/16/20 0:02,0.0477945,,2/16/20 0:02,0.0093435,,2/16/20 0:02,0.0033606,,2/16/20 0:03,61.86654587,,2/16/20 0:02,0.0025421,,2/16/20 0:02,1.0026555,,2/16/20 0:02,0.0458324,,2/16/20 0:02,0.0073763,,2/16/20 0:02,0.0026132,,2/16/20 0:03,61.86654587,,2/16/20 0:03,3.19687438
2/16/20 0:12,0.0023038,,2/16/20 0:12,1.0183623,,2/16/20 0:12,0.0384153,,2/16/20 0:12,0.0094573,,2/16/20 0:12,0.0032002,,2/16/20 0:13,62.35979424,,2/16/20 0:12,0.001648,,2/16/20 0:12,0.9347967,,2/16/20 0:12,0.0406359,,2/16/20 0:12,0.0081086,,2/16/20 0:12,0.0029329,,2/16/20 0:13,62.35979424,,2/16/20 0:13,3.195897579
2/16/20 0:22,0.0019911,,2/16/20 0:22,1.064444,,2/16/20 0:22,0.0435225,,2/16/20 0:22,0.0090874,,2/16/20 0:22,0.0032118,,2/16/20 0:23,62.21886024,,2/16/20 0:22,0.0021153,,2/16/20 0:22,1.0238747,,2/16/20 0:22,0.0452634,,2/16/20 0:22,0.0102964,,2/16/20 0:22,0.0029658,,2/16/20 0:23,62.21886024,,2/16/20 0:23,3.196190596
2/16/20 0:32,0.0035051,,2/16/20 0:32,1.009703,,2/16/20 0:32,0.0451914,,2/16/20 0:32,0.0079716,,2/16/20 0:32,0.0029726,,2/16/20 0:32,62.18363876,,2/16/20 0:32,0.0035624,,2/16/20 0:32,1.000246,,2/16/20 0:32,0.044761,,2/16/20 0:32,0.0112029,,2/16/20 0:32,0.003377,,2/16/20 0:32,62.18363876,,2/16/20 0:32,3.19638586
2/16/20 0:42,0.0031017,,2/16/20 0:42,1.0124007,,2/16/20 0:42,0.0471875,,2/16/20 0:42,0.0089561,,2/16/20 0:42,0.0029215,,2/16/20 0:43,61.86654587,,2/16/20 0:42,0.0021536,,2/16/20 0:42,0.9799816,,2/16/20 0:42,0.043987,,2/16/20 0:42,0.0106633,,2/16/20 0:42,0.0031017,,2/16/20 0:43,61.86654587,,2/16/20 0:43,3.195604324
