Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,
2/22/20 14:49,0.0047527,,2/22/20 14:49,0.9772844,,2/22/20 14:49,0.0472944,,2/22/20 14:49,0.0156642,,2/22/20 14:49,0.0502489,,2/22/20 14:49,0.0197236,,2/22/20 14:49,0.0050634,,2/22/20 14:40,62.60664673,,2/22/20 14:49,0.0050246,,2/22/20 14:40,62.60664673,,2/22/20 14:49,0.0059831,,2/22/20 14:49,1.0645089,,2/22/20 14:40,3.129768133
2/22/20 14:59,0.0055224,,2/22/20 14:59,0.957258,,2/22/20 14:59,0.0467244,,2/22/20 14:59,0.0184445,,2/22/20 14:59,0.0441484,,2/22/20 14:59,0.0177471,,2/22/20 14:59,0.0057005,,2/22/20 14:50,62.49667358,,2/22/20 14:59,0.0056449,,2/22/20 14:50,62.49667358,,2/22/20 14:59,0.0045098,,2/22/20 14:59,1.0206272,,2/22/20 14:50,3.129670382
2/22/20 15:09,0.0040411,,2/22/20 15:09,0.9733793,,2/22/20 15:09,0.0506984,,2/22/20 15:09,0.0147005,,2/22/20 15:09,0.0423881,,2/22/20 15:09,0.0156583,,2/22/20 15:09,0.005395,,2/22/20 14:59,62.93665543,,2/22/20 15:09,0.0050772,,2/22/20 14:59,62.93665543,,2/22/20 15:09,0.0040545,,2/22/20 15:09,1.0235589,,2/22/20 14:59,3.129181862
2/22/20 15:19,0.0035917,,2/22/20 15:19,0.9791011,,2/22/20 15:19,0.0447047,,2/22/20 15:19,0.0161715,,2/22/20 15:19,0.0391747,,2/22/20 15:19,0.0137467,,2/22/20 15:19,0.0049967,,2/22/20 15:09,62.82668228,,2/22/20 15:19,0.0049509,,2/22/20 15:09,62.82668228,,2/22/20 15:19,0.0038376,,2/22/20 15:19,1.0454558,,2/22/20 15:09,3.129475117
2/22/20 15:29,0.0024693,,2/22/20 15:29,0.9713119,,2/22/20 15:29,0.0488057,,2/22/20 15:29,0.0144764,,2/22/20 15:29,0.0473156,,2/22/20 15:29,0.017761,,2/22/20 15:29,0.0046891,,2/22/20 15:20,62.71666794,,2/22/20 15:29,0.0062523,,2/22/20 15:20,62.71666794,,2/22/20 15:29,0.004224,,2/22/20 15:29,1.0802974,,2/22/20 15:20,3.129475117
2/22/20 15:39,0.0061096,,2/22/20 15:39,0.9922154,,2/22/20 15:39,0.0473091,,2/22/20 15:39,0.016592,,2/22/20 15:39,0.040392,,2/22/20 15:39,0.0166252,,2/22/20 15:39,0.0057332,,2/22/20 15:30,62.78998108,,2/22/20 15:39,0.0046173,,2/22/20 15:30,62.78998108,,2/22/20 15:39,0.0025399,,2/22/20 15:39,1.0357215,,2/22/20 15:30,3.129670382
2/22/20 15:49,0.002461,,2/22/20 15:49,0.9957237,,2/22/20 15:49,0.0499214,,2/22/20 15:49,0.0182237,,2/22/20 15:49,0.043158,,2/22/20 15:49,0.01513,,2/22/20 15:49,0.0049235,,2/22/20 15:40,62.46002045,,2/22/20 15:49,0.0049508,,2/22/20 15:40,62.46002045,,2/22/20 15:49,0.003761,,2/22/20 15:49,1.0462094,,2/22/20 15:40,3.129279613
2/22/20 15:59,0.0025867,,2/22/20 15:59,1.0085038,,2/22/20 15:59,0.0467464,,2/22/20 15:59,0.0161631,,2/22/20 15:59,0.0435641,,2/22/20 15:59,0.0150694,,2/22/20 15:59,0.0052881,,2/22/20 15:50,62.38665924,,2/22/20 15:59,0.0053969,,2/22/20 15:50,62.38665924,,2/22/20 15:59,0.0041102,,2/22/20 15:59,1.0514275,,2/22/20 15:50,3.129768133
2/22/20 16:09,0.003973,,2/22/20 16:09,0.9751752,,2/22/20 16:09,0.0427179,,2/22/20 16:09,0.013377,,2/22/20 16:09,0.0440048,,2/22/20 16:09,0.017295,,2/22/20 16:09,0.0053295,,2/22/20 15:59,62.31334267,,2/22/20 16:09,0.0051479,,2/22/20 15:59,62.31334267,,2/22/20 16:09,0.0033238,,2/22/20 16:09,1.0424571,,2/22/20 15:59,3.129377127
2/22/20 16:19,0.0035745,,2/22/20 16:19,0.9881642,,2/22/20 16:19,0.0545405,,2/22/20 16:19,0.0153087,,2/22/20 16:18,0.0438801,,2/22/20 16:18,0.0135305,,2/22/20 16:19,0.0045704,,2/22/20 16:09,62.49667358,,2/22/20 16:18,0.005195,,2/22/20 16:09,62.49667358,,2/22/20 16:18,0.0037439,,2/22/20 16:18,1.010271,,2/22/20 16:09,3.128986597
2/22/20 16:29,0.0028711,,2/22/20 16:29,1.0101745,,2/22/20 16:29,0.0498426,,2/22/20 16:29,0.0174437,,2/22/20 16:29,0.0438511,,2/22/20 16:29,0.0221963,,2/22/20 16:29,0.0051251,,2/22/20 16:19,62.46002045,,2/22/20 16:29,0.006256,,2/22/20 16:19,62.46002045,,2/22/20 16:29,0.003267,,2/22/20 16:29,1.050741,,2/22/20 16:19,3.128498316
2/22/20 16:39,0.0070242,,2/22/20 16:39,0.9879971,,2/22/20 16:39,0.0472972,,2/22/20 16:39,0.0155746,,2/22/20 16:49,0.0434789,,2/22/20 16:49,0.0159056,,2/22/20 16:39,0.0061281,,2/22/20 16:30,62.64335136,,2/22/20 16:49,0.0054572,,2/22/20 16:30,62.64335136,,2/22/20 16:49,0.0058156,,2/22/20 16:49,0.9911406,,2/22/20 16:30,3.128986597
2/22/20 16:49,0.0026807,,2/22/20 16:49,0.9827556,,2/22/20 16:49,0.0449299,,2/22/20 16:49,0.0193375,,2/22/20 16:59,0.0456722,,2/22/20 16:59,0.0177177,,2/22/20 16:49,0.0055549,,2/22/20 16:40,62.46002045,,2/22/20 16:59,0.0046276,,2/22/20 16:40,62.46002045,,2/22/20 16:59,0.0024736,,2/22/20 16:59,1.0447694,,2/22/20 16:40,3.128986597
2/22/20 16:59,0.0039666,,2/22/20 16:59,1.0082115,,2/22/20 16:59,0.0441622,,2/22/20 16:59,0.0175338,,2/22/20 17:09,0.0410252,,2/22/20 17:09,0.01555,,2/22/20 16:59,0.0050909,,2/22/20 16:49,62.31334267,,2/22/20 17:09,0.0055046,,2/22/20 16:49,62.31334267,,2/22/20 17:09,0.0046632,,2/22/20 17:09,1.0334041,,2/22/20 16:49,3.12908411
2/22/20 17:09,0.0035166,,2/22/20 17:09,0.993009,,2/22/20 17:09,0.045907,,2/22/20 17:09,0.0178603,,2/22/20 17:19,0.0413125,,2/22/20 17:19,0.01389,,2/22/20 17:09,0.0046606,,2/22/20 16:59,62.46002045,,2/22/20 17:19,0.0049061,,2/22/20 16:59,62.46002045,,2/22/20 17:19,0.0036185,,2/22/20 17:19,1.0041084,,2/22/20 16:59,3.128693581
2/22/20 17:19,0.0035458,,2/22/20 17:19,0.9518702,,2/22/20 17:19,0.0529119,,2/22/20 17:19,0.0149039,,2/22/20 17:29,0.042646,,2/22/20 17:29,0.010865,,2/22/20 17:19,0.0055027,,2/22/20 17:09,62.53333359,,2/22/20 17:29,0.00386,,2/22/20 17:09,62.53333359,,2/22/20 17:29,0.0024523,,2/22/20 17:29,1.0638766,,2/22/20 17:09,3.128693581
2/22/20 17:29,0.0042674,,2/22/20 17:29,0.9727528,,2/22/20 17:29,0.0608344,,2/22/20 17:29,0.0180177,,2/22/20 17:39,0.0413965,,2/22/20 17:39,0.0179363,,2/22/20 17:29,0.0055716,,2/22/20 17:19,62.42331581,,2/22/20 17:39,0.0057233,,2/22/20 17:19,62.42331581,,2/22/20 17:39,0.0040855,,2/22/20 17:39,1.0321938,,2/22/20 17:19,3.128498316
2/22/20 17:39,0.0050838,,2/22/20 17:39,0.9658407,,2/22/20 17:39,0.0573102,,2/22/20 17:39,0.0221345,,2/22/20 17:49,0.0488427,,2/22/20 17:49,0.0188885,,2/22/20 17:39,0.0059841,,2/22/20 17:29,62.31334267,,2/22/20 17:49,0.0057981,,2/22/20 17:29,62.31334267,,2/22/20 17:49,0.0073309,,2/22/20 17:49,1.0355796,,2/22/20 17:29,3.129475117
2/22/20 17:49,0.0035211,,2/22/20 17:49,0.9797068,,2/22/20 17:49,0.0462364,,2/22/20 17:49,0.0139257,,2/22/20 17:59,0.0531104,,2/22/20 17:59,0.0151553,,2/22/20 17:49,0.0048434,,2/22/20 17:40,62.53333359,,2/22/20 17:59,0.0039967,,2/22/20 17:40,62.53333359,,2/22/20 17:59,0.0033609,,2/22/20 17:59,1.0410506,,2/22/20 17:40,3.128595829
2/22/20 17:59,0.0025882,,2/22/20 17:59,1.0069168,,2/22/20 17:59,0.0456952,,2/22/20 17:59,0.0136113,,2/22/20 18:09,0.0435471,,2/22/20 18:09,0.0160539,,2/22/20 17:59,0.0041065,,2/22/20 17:49,62.34999924,,2/22/20 18:09,0.0046844,,2/22/20 17:49,62.34999924,,2/22/20 18:09,0.0031412,,2/22/20 18:09,1.0543281,,2/22/20 17:49,3.128009796
2/22/20 18:09,0.0027324,,2/22/20 18:09,0.9819412,,2/22/20 18:09,0.0469419,,2/22/20 18:09,0.0194507,,2/22/20 18:19,0.0501237,,2/22/20 18:19,0.0163159,,2/22/20 18:09,0.0051669,,2/22/20 17:59,62.64335136,,2/22/20 18:19,0.0045906,,2/22/20 17:59,62.64335136,,2/22/20 18:19,0.0026054,,2/22/20 18:19,1.0087459,,2/22/20 17:59,3.128498316
2/22/20 18:19,0.0031688,,2/22/20 18:19,0.9873707,,2/22/20 18:19,0.050857,,2/22/20 18:19,0.0171163,,2/22/20 18:29,0.0495417,,2/22/20 18:29,0.0164876,,2/22/20 18:19,0.0050939,,2/22/20 18:10,62.42331581,,2/22/20 18:29,0.0053679,,2/22/20 18:10,62.42331581,,2/22/20 18:29,0.002989,,2/22/20 18:29,1.0474558,,2/22/20 18:10,3.128693581
2/22/20 18:29,0.0033852,,2/22/20 18:29,0.9937816,,2/22/20 18:29,0.0474376,,2/22/20 18:29,0.0136025,,2/22/20 18:39,0.0505834,,2/22/20 18:39,0.0150624,,2/22/20 18:29,0.0043749,,2/22/20 18:20,62.34999924,,2/22/20 18:39,0.0042196,,2/22/20 18:20,62.34999924,,2/22/20 18:39,0.0029791,,2/22/20 18:39,1.0477397,,2/22/20 18:20,3.128009796
2/22/20 18:39,0.0035087,,2/22/20 18:39,0.9905657,,2/22/20 18:39,0.0501532,,2/22/20 18:39,0.0176807,,2/22/20 18:49,0.0430102,,2/22/20 18:49,0.0143549,,2/22/20 18:39,0.0051279,,2/22/20 18:30,62.46002045,,2/22/20 18:49,0.0044221,,2/22/20 18:30,62.46002045,,2/22/20 18:49,0.0019135,,2/22/20 18:49,1.0442223,,2/22/20 18:30,3.128400326
2/22/20 18:49,0.0029811,,2/22/20 18:49,0.9853242,,2/22/20 18:49,0.0457,,2/22/20 18:49,0.01459,,2/22/20 18:59,0.0440701,,2/22/20 18:59,0.012535,,2/22/20 18:49,0.0047492,,2/22/20 18:39,62.68000793,,2/22/20 18:59,0.0045062,,2/22/20 18:39,62.68000793,,2/22/20 18:59,0.0041765,,2/22/20 18:59,1.0184053,,2/22/20 18:39,3.128107309
2/22/20 18:59,0.0025759,,2/22/20 18:59,0.9865562,,2/22/20 18:59,0.0429614,,2/22/20 18:59,0.0152294,,2/22/20 19:09,0.0449561,,2/22/20 19:09,0.0170373,,2/22/20 18:59,0.0052584,,2/22/20 18:50,62.38665924,,2/22/20 19:09,0.005596,,2/22/20 18:50,62.38665924,,2/22/20 19:09,0.0032242,,2/22/20 19:09,1.0279099,,2/22/20 18:50,3.128498316
2/22/20 19:09,0.0036136,,2/22/20 19:09,0.984468,,2/22/20 19:09,0.0438996,,2/22/20 19:09,0.0125901,,2/22/20 19:19,0.0509771,,2/22/20 19:19,0.015958,,2/22/20 19:09,0.0044972,,2/22/20 19:00,62.46002045,,2/22/20 19:19,0.0051463,,2/22/20 19:00,62.46002045,,2/22/20 19:19,0.0026227,,2/22/20 19:19,1.0295641,,2/22/20 19:00,3.128009796
2/22/20 19:19,0.002643,,2/22/20 19:19,0.9687643,,2/22/20 19:19,0.0463006,,2/22/20 19:19,0.0204246,,2/22/20 19:29,0.0443202,,2/22/20 19:29,0.0178917,,2/22/20 19:19,0.0055104,,2/22/20 19:10,62.60664673,,2/22/20 19:29,0.0052753,,2/22/20 19:10,62.60664673,,2/22/20 19:29,0.0035959,,2/22/20 19:29,1.0511823,,2/22/20 19:10,3.128205061
2/22/20 19:29,0.0021528,,2/22/20 19:29,0.9548147,,2/22/20 19:29,0.0452859,,2/22/20 19:29,0.01676,,2/22/20 19:39,0.0440223,,2/22/20 19:39,0.0169342,,2/22/20 19:29,0.0046132,,2/22/20 19:20,62.2766861,,2/22/20 19:39,0.005771,,2/22/20 19:20,62.2766861,,2/22/20 19:39,0.0059934,,2/22/20 19:39,1.0598843,,2/22/20 19:20,3.127814531
2/22/20 19:39,0.00548,,2/22/20 19:39,0.9836536,,2/22/20 19:39,0.0507645,,2/22/20 19:39,0.0145256,,2/22/20 19:49,0.0450228,,2/22/20 19:49,0.0156486,,2/22/20 19:39,0.0045294,,2/22/20 19:30,62.46002045,,2/22/20 19:49,0.0048351,,2/22/20 19:30,62.46002045,,2/22/20 19:49,0.0028781,,2/22/20 19:49,1.0375564,,2/22/20 19:30,3.12771678
2/22/20 19:49,0.0021096,,2/22/20 19:49,1.0245417,,2/22/20 19:49,0.0474662,,2/22/20 19:49,0.0152682,,2/22/20 19:59,0.0517253,,2/22/20 19:59,0.0167847,,2/22/20 19:49,0.0044874,,2/22/20 19:39,62.56999359,,2/22/20 19:59,0.0053083,,2/22/20 19:39,62.56999359,,2/22/20 19:59,0.0062381,,2/22/20 19:59,1.0539694,,2/22/20 19:39,3.128302813
2/22/20 19:59,0.0049234,,2/22/20 19:59,0.9804585,,2/22/20 19:59,0.0487013,,2/22/20 19:59,0.0206611,,2/22/20 20:09,0.0502321,,2/22/20 20:09,0.0173123,,2/22/20 19:59,0.0055211,,2/22/20 19:49,62.46002045,,2/22/20 20:09,0.0050867,,2/22/20 19:49,62.46002045,,2/22/20 20:09,0.0063094,,2/22/20 20:09,1.019693,,2/22/20 19:49,3.127912045
2/22/20 20:09,0.0046415,,2/22/20 20:09,0.9637316,,2/22/20 20:09,0.0488487,,2/22/20 20:09,0.0171751,,2/22/20 20:19,0.0442968,,2/22/20 20:19,0.0141136,,2/22/20 20:09,0.0057041,,2/22/20 20:00,62.31334267,,2/22/20 20:19,0.0047029,,2/22/20 20:00,62.31334267,,2/22/20 20:19,0.0040776,,2/22/20 20:19,1.0571772,,2/22/20 20:00,3.127423525
2/22/20 20:19,0.0032998,,2/22/20 20:19,0.9930716,,2/22/20 20:19,0.0501768,,2/22/20 20:19,0.0163704,,2/22/20 20:29,0.0540402,,2/22/20 20:29,0.0186526,,2/22/20 20:19,0.0051723,,2/22/20 20:10,62.75332451,,2/22/20 20:29,0.0061104,,2/22/20 20:10,62.75332451,,2/22/20 20:29,0.006708,,2/22/20 20:29,1.0465474,,2/22/20 20:10,3.127521515
2/22/20 20:29,0.00613,,2/22/20 20:29,0.996914,,2/22/20 20:29,0.0500647,,2/22/20 20:29,0.0208648,,2/22/20 20:39,0.0448372,,2/22/20 20:39,0.0136095,,2/22/20 20:29,0.0054781,,2/22/20 20:20,62.42331581,,2/22/20 20:39,0.0048665,,2/22/20 20:20,62.42331581,,2/22/20 20:39,0.0040089,,2/22/20 20:39,1.0176595,,2/22/20 20:20,3.127423525
2/22/20 20:39,0.0057435,,2/22/20 20:39,0.9709152,,2/22/20 20:39,0.0505011,,2/22/20 20:39,0.0149863,,2/22/20 20:49,0.0423382,,2/22/20 20:49,0.013094,,2/22/20 20:39,0.0054741,,2/22/20 20:30,62.60664673,,2/22/20 20:49,0.0046622,,2/22/20 20:30,62.60664673,,2/22/20 20:49,0.0033406,,2/22/20 20:49,1.0334686,,2/22/20 20:30,3.127619028
2/22/20 20:49,0.0039754,,2/22/20 20:49,1.0025105,,2/22/20 20:49,0.0470874,,2/22/20 20:49,0.0184719,,2/22/20 20:59,0.0423979,,2/22/20 20:59,0.0137093,,2/22/20 20:49,0.0056724,,2/22/20 20:39,62.46002045,,2/22/20 20:59,0.0046852,,2/22/20 20:39,62.46002045,,2/22/20 20:59,0.0017275,,2/22/20 20:59,1.0161472,,2/22/20 20:39,3.127814531
2/22/20 20:59,0.0032725,,2/22/20 20:59,0.9983758,,2/22/20 20:59,0.0439154,,2/22/20 20:59,0.0152192,,2/22/20 21:09,0.0412835,,2/22/20 21:09,0.0140147,,2/22/20 20:59,0.0046623,,2/22/20 20:49,62.75332451,,2/22/20 21:09,0.0054835,,2/22/20 20:49,62.75332451,,2/22/20 21:09,0.0035163,,2/22/20 21:09,1.0516933,,2/22/20 20:49,3.127521515
2/22/20 21:09,0.0030413,,2/22/20 21:09,1.0035129,,2/22/20 21:09,0.0462966,,2/22/20 21:09,0.0159445,,2/22/20 21:19,0.0497287,,2/22/20 21:19,0.013409,,2/22/20 21:09,0.0055065,,2/22/20 20:59,62.56999359,,2/22/20 21:19,0.0044728,,2/22/20 20:59,62.56999359,,2/22/20 21:19,0.004054,,2/22/20 21:19,1.0261292,,2/22/20 20:59,3.12722826
2/22/20 21:19,0.005047,,2/22/20 21:19,0.9836953,,2/22/20 21:19,0.0488826,,2/22/20 21:19,0.0161841,,2/22/20 21:29,0.0539834,,2/22/20 21:29,0.0169676,,2/22/20 21:19,0.0052574,,2/22/20 21:10,62.46002045,,2/22/20 21:29,0.0051686,,2/22/20 21:10,62.46002045,,2/22/20 21:29,0.0053973,,2/22/20 21:29,1.0436519,,2/22/20 21:10,3.127423525
2/22/20 21:29,0.0032457,,2/22/20 21:29,0.9922154,,2/22/20 21:29,0.0439923,,2/22/20 21:29,0.0168261,,2/22/20 21:39,0.0538513,,2/22/20 21:39,0.0121275,,2/22/20 21:29,0.0046568,,2/22/20 21:20,62.60664673,,2/22/20 21:39,0.0038429,,2/22/20 21:20,62.60664673,,2/22/20 21:39,0.0028844,,2/22/20 21:39,1.0187975,,2/22/20 21:20,3.127130508
2/22/20 21:39,0.0041731,,2/22/20 21:39,0.9570909,,2/22/20 21:39,0.0500678,,2/22/20 21:39,0.0164739,,2/22/20 21:49,0.05188,,2/22/20 21:49,0.0140926,,2/22/20 21:39,0.0058079,,2/22/20 21:30,62.31334267,,2/22/20 21:49,0.0045368,,2/22/20 21:30,62.31334267,,2/22/20 21:49,0.0029691,,2/22/20 21:49,1.0248182,,2/22/20 21:30,3.127130508
2/22/20 21:49,0.0034481,,2/22/20 21:49,0.9450208,,2/22/20 21:49,0.0515068,,2/22/20 21:49,0.0188362,,2/22/20 21:59,0.0402101,,2/22/20 21:59,0.0155691,,2/22/20 21:49,0.0058696,,2/22/20 21:39,62.49667358,,2/22/20 21:59,0.0043397,,2/22/20 21:39,62.49667358,,2/22/20 21:59,0.0038537,,2/22/20 21:59,1.041399,,2/22/20 21:39,3.126935244
2/22/20 21:59,0.0037794,,2/22/20 21:59,0.9853242,,2/22/20 21:59,0.0482223,,2/22/20 21:59,0.0156105,,2/22/20 22:09,0.043475,,2/22/20 22:09,0.0129231,,2/22/20 21:59,0.0045631,,2/22/20 21:49,62.56999359,,2/22/20 22:09,0.0042557,,2/22/20 21:49,62.56999359,,2/22/20 22:09,0.0039208,,2/22/20 22:09,1.0930097,,2/22/20 21:49,3.127326012
2/22/20 22:09,0.0036535,,2/22/20 22:09,0.9883313,,2/22/20 22:09,0.0477754,,2/22/20 22:09,0.0151447,,2/22/20 22:18,0.0407368,,2/22/20 22:18,0.0146949,,2/22/20 22:09,0.0051076,,2/22/20 21:59,62.82668228,,2/22/20 22:18,0.0042554,,2/22/20 21:59,62.82668228,,2/22/20 22:18,0.0040358,,2/22/20 22:18,1.0612521,,2/22/20 21:59,3.126739979
2/22/20 22:18,0.0052626,,2/22/20 22:18,0.9892501,,2/22/20 22:18,0.0451962,,2/22/20 22:18,0.0185581,,2/22/20 22:29,0.0487337,,2/22/20 22:29,0.0161186,,2/22/20 22:18,0.0050905,,2/22/20 22:09,62.56999359,,2/22/20 22:29,0.0054102,,2/22/20 22:09,62.56999359,,2/22/20 22:29,0.0039586,,2/22/20 22:29,1.0239124,,2/22/20 22:09,3.12683773
2/22/20 22:29,0.0045889,,2/22/20 22:29,0.9805629,,2/22/20 22:29,0.0519471,,2/22/20 22:29,0.0148987,,2/22/20 22:39,0.0454114,,2/22/20 22:39,0.0152852,,2/22/20 22:29,0.0049639,,2/22/20 22:19,62.31334267,,2/22/20 22:39,0.0046633,,2/22/20 22:19,62.31334267,,2/22/20 22:39,0.0033808,,2/22/20 22:39,1.0264415,,2/22/20 22:19,3.127423525
2/22/20 22:39,0.0051512,,2/22/20 22:39,0.9769294,,2/22/20 22:39,0.0419875,,2/22/20 22:39,0.0167828,,2/22/20 22:49,0.0471669,,2/22/20 22:49,0.0179899,,2/22/20 22:39,0.0054466,,2/22/20 22:30,62.38665924,,2/22/20 22:49,0.0052317,,2/22/20 22:30,62.38665924,,2/22/20 22:49,0.0026692,,2/22/20 22:49,1.0283383,,2/22/20 22:30,3.127130508
2/22/20 22:49,0.0037579,,2/22/20 22:49,0.996559,,2/22/20 22:49,0.0510148,,2/22/20 22:49,0.0155703,,2/22/20 22:59,0.041194,,2/22/20 22:59,0.013824,,2/22/20 22:49,0.0052907,,2/22/20 22:39,62.20332489,,2/22/20 22:59,0.0051138,,2/22/20 22:39,62.20332489,,2/22/20 22:59,0.0047997,,2/22/20 22:59,1.0283383,,2/22/20 22:39,3.126935244
2/22/20 22:59,0.0028953,,2/22/20 22:59,0.9804794,,2/22/20 22:59,0.049175,,2/22/20 22:59,0.0151729,,2/22/20 23:09,0.0406128,,2/22/20 23:09,0.012687,,2/22/20 22:59,0.0046464,,2/22/20 22:49,62.60664673,,2/22/20 23:09,0.0041471,,2/22/20 22:49,62.60664673,,2/22/20 23:09,0.0027011,,2/22/20 23:09,1.036137,,2/22/20 22:49,3.126935244
2/22/20 23:09,0.0031076,,2/22/20 23:09,1.0074179,,2/22/20 23:09,0.0462625,,2/22/20 23:09,0.0210538,,2/22/20 23:19,0.0490806,,2/22/20 23:19,0.016464,,2/22/20 23:09,0.0049798,,2/22/20 22:59,62.49667358,,2/22/20 23:19,0.0044646,,2/22/20 22:59,62.49667358,,2/22/20 23:19,0.0025208,,2/22/20 23:19,1.0208724,,2/22/20 22:59,3.127032995
2/22/20 23:19,0.0055346,,2/22/20 23:19,0.9784329,,2/22/20 23:19,0.0459962,,2/22/20 23:19,0.015998,,2/22/20 23:29,0.0493934,,2/22/20 23:29,0.0130367,,2/22/20 23:19,0.0048996,,2/22/20 23:09,62.68000793,,2/22/20 23:29,0.0044937,,2/22/20 23:09,62.68000793,,2/22/20 23:29,0.0029756,,2/22/20 23:29,1.031786,,2/22/20 23:09,3.126642227
2/22/20 23:29,0.0070948,,2/22/20 23:29,0.9571118,,2/22/20 23:29,0.0465326,,2/22/20 23:29,0.0202251,,2/22/20 23:39,0.0417878,,2/22/20 23:39,0.0161567,,2/22/20 23:29,0.0057512,,2/22/20 23:19,62.56999359,,2/22/20 23:39,0.0047262,,2/22/20 23:19,62.56999359,,2/22/20 23:39,0.0030248,,2/22/20 23:39,1.0500675,,2/22/20 23:19,3.126544714
2/22/20 23:39,0.0041339,,2/22/20 23:39,0.9835074,,2/22/20 23:39,0.0455649,,2/22/20 23:39,0.0168954,,2/22/20 23:49,0.0503908,,2/22/20 23:49,0.0158126,,2/22/20 23:39,0.0054456,,2/22/20 23:29,62.42331581,,2/22/20 23:49,0.0042916,,2/22/20 23:29,62.42331581,,2/22/20 23:49,0.0021807,,2/22/20 23:49,1.0606534,,2/22/20 23:29,3.126251459
2/22/20 23:49,0.0034678,,2/22/20 23:49,0.992111,,2/22/20 23:49,0.0436597,,2/22/20 23:49,0.0163403,,2/22/20 23:59,0.040539,,2/22/20 23:59,0.0118696,,2/22/20 23:49,0.0048441,,2/22/20 23:40,62.2766861,,2/22/20 23:59,0.0041512,,2/22/20 23:40,62.2766861,,2/22/20 23:59,0.0038217,,2/22/20 23:59,1.0422351,,2/22/20 23:40,3.126739979
2/22/20 23:59,0.0052713,,2/22/20 23:59,0.9621654,,2/22/20 23:59,0.0438704,,2/22/20 23:59,0.0173204,,2/23/20 0:09,0.0407079,,2/23/20 0:09,0.0186021,,2/22/20 23:59,0.0054015,,2/22/20 23:49,62.49667358,,2/23/20 0:09,0.0047454,,2/22/20 23:49,62.49667358,,2/23/20 0:09,0.0030647,,2/23/20 0:09,1.0253653,,2/22/20 23:49,3.126446724
2/23/20 0:09,0.0038323,,2/23/20 0:09,0.9860551,,2/23/20 0:09,0.0418201,,2/23/20 0:09,0.0151552,,2/23/20 0:19,0.0439335,,2/23/20 0:19,0.0127863,,2/23/20 0:09,0.0055084,,2/23/20 0:00,62.64335136,,2/23/20 0:19,0.0041039,,2/23/20 0:00,62.64335136,,2/23/20 0:19,0.0036508,,2/23/20 0:19,1.0330738,,2/23/20 0:00,3.126642227
2/23/20 0:19,0.0047031,,2/23/20 0:19,0.9836118,,2/23/20 0:19,0.0505679,,2/23/20 0:19,0.0160518,,2/23/20 0:29,0.0411008,,2/23/20 0:29,0.0174012,,2/23/20 0:19,0.004924,,2/23/20 0:10,62.31334267,,2/23/20 0:29,0.0048031,,2/23/20 0:10,62.31334267,,2/23/20 0:29,0.0026401,,2/23/20 0:29,1.0306583,,2/23/20 0:10,3.126056194
2/23/20 0:29,0.0043602,,2/23/20 0:29,0.9964755,,2/23/20 0:29,0.048495,,2/23/20 0:29,0.0174034,,2/23/20 0:38,0.0426962,,2/23/20 0:38,0.0137492,,2/23/20 0:29,0.0050408,,2/23/20 0:20,62.13001175,,2/23/20 0:38,0.0050675,,2/23/20 0:20,62.13001175,,2/23/20 0:38,0.0039367,,2/23/20 0:38,1.017053,,2/23/20 0:20,3.126935244
2/23/20 0:38,0.0035819,,2/23/20 0:38,1.0150819,,2/23/20 0:38,0.0464377,,2/23/20 0:38,0.0164827,,2/23/20 0:49,0.0497416,,2/23/20 0:49,0.0125808,,2/23/20 0:38,0.0053755,,2/23/20 0:29,62.09335175,,2/23/20 0:49,0.0040655,,2/23/20 0:29,62.09335175,,2/23/20 0:49,0.0023188,,2/23/20 0:49,1.0459952,,2/23/20 0:29,3.126544714
2/23/20 0:49,0.0042586,,2/23/20 0:49,0.9912339,,2/23/20 0:49,0.0510363,,2/23/20 0:49,0.0153129,,2/23/20 0:59,0.0399679,,2/23/20 0:59,0.014257,,2/23/20 0:49,0.0053325,,2/23/20 0:39,62.64335136,,2/23/20 0:59,0.0052119,,2/23/20 0:39,62.64335136,,2/23/20 0:59,0.0040014,,2/23/20 0:59,1.0216466,,2/23/20 0:39,3.126251459
