Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/22/20 14:43,0.0436429,,2/22/20 14:43,0.0114793,,2/22/20 14:52,0.0033905,,2/22/20 14:52,0.9787123,,2/22/20 14:52,0.0040739,,2/22/20 14:34,62.39501572,,2/22/20 14:52,0.0451372,,2/22/20 14:52,0.0112074,,2/22/20 14:43,0.003715,,2/22/20 14:34,62.39501572,,2/22/20 14:43,0.0026753,,2/22/20 14:43,0.9866622,,2/22/20 14:34,3.119902372
2/22/20 14:52,0.0406061,,2/22/20 14:52,0.0097798,,2/22/20 15:02,0.0026194,,2/22/20 15:02,0.9898667,,2/22/20 15:02,0.0032527,,2/22/20 14:43,62.32457275,,2/22/20 15:02,0.0458653,,2/22/20 15:02,0.0100712,,2/22/20 14:52,0.0032183,,2/22/20 14:43,62.32457275,,2/22/20 14:52,0.0022662,,2/22/20 14:52,0.9632769,,2/22/20 14:43,3.120292902
2/22/20 15:02,0.0423993,,2/22/20 15:02,0.0115485,,2/22/20 15:12,0.0020557,,2/22/20 15:12,0.9825091,,2/22/20 15:12,0.0030809,,2/22/20 14:53,62.14841385,,2/22/20 15:12,0.0483761,,2/22/20 15:12,0.0103766,,2/22/20 15:02,0.0031159,,2/22/20 14:53,62.14841385,,2/22/20 15:02,0.0036488,,2/22/20 15:02,1.0383084,,2/22/20 14:53,3.120585918
2/22/20 15:12,0.0438562,,2/22/20 15:12,0.0102725,,2/22/20 15:23,0.0030381,,2/22/20 15:23,1.0353493,,2/22/20 15:23,0.0034131,,2/22/20 15:03,62.11314774,,2/22/20 15:23,0.042164,,2/22/20 15:23,0.0093777,,2/22/20 15:12,0.0030991,,2/22/20 15:03,62.11314774,,2/22/20 15:12,0.0019882,,2/22/20 15:12,1.036656,,2/22/20 15:03,3.120195389
2/22/20 15:23,0.0452324,,2/22/20 15:23,0.0095289,,2/22/20 15:33,0.0022369,,2/22/20 15:33,1.0163486,,2/22/20 15:33,0.0032719,,2/22/20 15:13,62.28930664,,2/22/20 15:33,0.0457985,,2/22/20 15:33,0.0089804,,2/22/20 15:23,0.0031675,,2/22/20 15:13,62.28930664,,2/22/20 15:23,0.0024496,,2/22/20 15:23,1.0228934,,2/22/20 15:13,3.120000124
2/22/20 15:33,0.0496438,,2/22/20 15:33,0.0110073,,2/22/20 15:43,0.0025648,,2/22/20 15:43,0.9419353,,2/22/20 15:43,0.0030521,,2/22/20 15:24,62.46546555,,2/22/20 15:43,0.047624,,2/22/20 15:43,0.0088751,,2/22/20 15:33,0.0031386,,2/22/20 15:24,62.46546555,,2/22/20 15:33,0.0022436,,2/22/20 15:33,1.0150749,,2/22/20 15:24,3.120390654
2/22/20 15:43,0.0419085,,2/22/20 15:43,0.0103587,,2/22/20 15:53,0.0014246,,2/22/20 15:53,1.0066713,,2/22/20 15:53,0.0030548,,2/22/20 15:34,62.04270477,,2/22/20 15:53,0.0518288,,2/22/20 15:53,0.0101104,,2/22/20 15:43,0.0035476,,2/22/20 15:34,62.04270477,,2/22/20 15:43,0.0015579,,2/22/20 15:43,0.9710253,,2/22/20 15:34,3.120097637
2/22/20 15:53,0.0448161,,2/22/20 15:53,0.0098892,,2/22/20 16:02,0.0024862,,2/22/20 16:02,0.9434742,,2/22/20 16:02,0.0036832,,2/22/20 15:43,62.25408173,,2/22/20 16:02,0.0424815,,2/22/20 16:02,0.0117428,,2/22/20 15:53,0.0030674,,2/22/20 15:43,62.25408173,,2/22/20 15:53,0.0024458,,2/22/20 15:53,0.9988132,,2/22/20 15:43,3.120097637
2/22/20 16:02,0.0469119,,2/22/20 16:02,0.0082871,,2/22/20 16:12,0.0027149,,2/22/20 16:12,0.9284388,,2/22/20 16:12,0.0033212,,2/22/20 15:53,62.35979424,,2/22/20 16:12,0.0436619,,2/22/20 16:12,0.0089305,,2/22/20 16:02,0.0029687,,2/22/20 15:53,62.35979424,,2/22/20 16:02,0.0027473,,2/22/20 16:02,1.0100359,,2/22/20 15:53,3.119511604
2/22/20 16:12,0.0398201,,2/22/20 16:12,0.0081972,,2/22/20 16:22,0.0027073,,2/22/20 16:22,1.0193871,,2/22/20 16:22,0.0031861,,2/22/20 16:03,62.14841385,,2/22/20 16:22,0.0443582,,2/22/20 16:22,0.0089122,,2/22/20 16:12,0.0023977,,2/22/20 16:03,62.14841385,,2/22/20 16:12,0.0011451,,2/22/20 16:12,1.0260523,,2/22/20 16:03,3.119804621
2/22/20 16:22,0.0483682,,2/22/20 16:22,0.0118442,,2/22/20 16:33,0.00314,,2/22/20 16:33,0.9559935,,2/22/20 16:33,0.0039212,,2/22/20 16:13,62.39501572,,2/22/20 16:33,0.0459492,,2/22/20 16:33,0.0110846,,2/22/20 16:22,0.0033087,,2/22/20 16:13,62.39501572,,2/22/20 16:22,0.0040236,,2/22/20 16:22,0.9951463,,2/22/20 16:13,3.120292902
2/22/20 16:33,0.0390356,,2/22/20 16:33,0.0095624,,2/22/20 16:43,0.0030231,,2/22/20 16:43,1.0140907,,2/22/20 16:43,0.003164,,2/22/20 16:23,62.64161758,,2/22/20 16:43,0.0531527,,2/22/20 16:43,0.0085121,,2/22/20 16:33,0.0030397,,2/22/20 16:23,62.64161758,,2/22/20 16:33,0.0031271,,2/22/20 16:33,1.0024918,,2/22/20 16:23,3.120097637
2/22/20 16:43,0.0406617,,2/22/20 16:43,0.009274,,2/22/20 16:53,0.001787,,2/22/20 16:53,1.0265594,,2/22/20 16:53,0.0023617,,2/22/20 16:33,62.39501572,,2/22/20 16:53,0.0469516,,2/22/20 16:53,0.0065696,,2/22/20 16:43,0.0032447,,2/22/20 16:33,62.39501572,,2/22/20 16:43,0.0026028,,2/22/20 16:43,1.0322067,,2/22/20 16:33,3.119707108
2/22/20 16:53,0.0442719,,2/22/20 16:53,0.0077527,,2/22/20 17:03,0.0030292,,2/22/20 17:03,0.998196,,2/22/20 17:03,0.003928,,2/22/20 16:43,62.25408173,,2/22/20 17:03,0.0480844,,2/22/20 17:03,0.0131533,,2/22/20 16:53,0.0025141,,2/22/20 16:43,62.25408173,,2/22/20 16:53,0.0015826,,2/22/20 16:53,1.0352663,,2/22/20 16:43,3.120000124
2/22/20 17:03,0.0397498,,2/22/20 17:03,0.0083,,2/22/20 17:12,0.0040698,,2/22/20 17:12,0.9855307,,2/22/20 17:12,0.0034352,,2/22/20 16:53,62.46546555,,2/22/20 17:12,0.0522438,,2/22/20 17:12,0.0113441,,2/22/20 17:03,0.0026883,,2/22/20 16:53,62.46546555,,2/22/20 17:03,0.0018373,,2/22/20 17:03,0.9905393,,2/22/20 16:53,3.119316101
2/22/20 17:12,0.0443577,,2/22/20 17:12,0.0115254,,2/22/20 17:22,0.0031467,,2/22/20 17:22,1.0166519,,2/22/20 17:22,0.003248,,2/22/20 17:03,62.11314774,,2/22/20 17:22,0.0465399,,2/22/20 17:22,0.0097245,,2/22/20 17:12,0.0035641,,2/22/20 17:03,62.11314774,,2/22/20 17:12,0.0031905,,2/22/20 17:12,0.9654198,,2/22/20 17:03,3.119413853
2/22/20 17:22,0.0415821,,2/22/20 17:22,0.0093255,,2/22/20 17:32,0.0033375,,2/22/20 17:32,0.9956573,,2/22/20 17:32,0.003714,,2/22/20 17:13,62.25408173,,2/22/20 17:32,0.0439005,,2/22/20 17:32,0.0104976,,2/22/20 17:22,0.003304,,2/22/20 17:13,62.25408173,,2/22/20 17:22,0.0030212,,2/22/20 17:22,0.985944,,2/22/20 17:13,3.119511604
2/22/20 17:32,0.0463452,,2/22/20 17:32,0.009656,,2/22/20 17:43,0.0041123,,2/22/20 17:43,1.0584388,,2/22/20 17:43,0.0037771,,2/22/20 17:23,62.28930664,,2/22/20 17:43,0.0556309,,2/22/20 17:43,0.0122138,,2/22/20 17:32,0.0028403,,2/22/20 17:23,62.28930664,,2/22/20 17:32,0.0025517,,2/22/20 17:32,1.0004073,,2/22/20 17:23,3.119218588
2/22/20 17:43,0.0385275,,2/22/20 17:43,0.0094022,,2/22/20 17:53,0.0032569,,2/22/20 17:53,1.0474023,,2/22/20 17:53,0.0030969,,2/22/20 17:32,62.11314774,,2/22/20 17:53,0.0614569,,2/22/20 17:53,0.0100846,,2/22/20 17:43,0.0033992,,2/22/20 17:32,62.11314774,,2/22/20 17:43,0.0032946,,2/22/20 17:43,1.0082491,,2/22/20 17:32,3.119413853
2/22/20 17:53,0.0465075,,2/22/20 17:53,0.0086474,,2/22/20 18:03,0.0018245,,2/22/20 18:03,1.0399941,,2/22/20 18:03,0.002643,,2/22/20 17:43,62.14841385,,2/22/20 18:03,0.0422524,,2/22/20 18:03,0.0105171,,2/22/20 17:53,0.0029766,,2/22/20 17:43,62.14841385,,2/22/20 17:53,0.0024634,,2/22/20 17:53,0.9744294,,2/22/20 17:43,3.119023323
2/22/20 18:03,0.0458107,,2/22/20 18:03,0.0093017,,2/22/20 18:13,0.00298,,2/22/20 18:13,0.9934557,,2/22/20 18:13,0.0038074,,2/22/20 17:53,62.14841385,,2/22/20 18:13,0.0546958,,2/22/20 18:13,0.0098947,,2/22/20 18:03,0.0026434,,2/22/20 17:53,62.14841385,,2/22/20 18:03,0.0011886,,2/22/20 18:03,0.9943055,,2/22/20 17:53,3.118925571
2/22/20 18:13,0.0384044,,2/22/20 18:13,0.0096144,,2/22/20 18:23,0.0031876,,2/22/20 18:23,0.9826495,,2/22/20 18:23,0.0032513,,2/22/20 18:04,62.32457275,,2/22/20 18:23,0.047845,,2/22/20 18:23,0.00961,,2/22/20 18:13,0.0031218,,2/22/20 18:04,62.32457275,,2/22/20 18:13,0.0024577,,2/22/20 18:13,1.0200673,,2/22/20 18:04,3.118730307
2/22/20 18:23,0.0468595,,2/22/20 18:23,0.008786,,2/22/20 18:32,0.002991,,2/22/20 18:32,1.0122598,,2/22/20 18:32,0.0033153,,2/22/20 18:14,62.14841385,,2/22/20 18:32,0.0441233,,2/22/20 18:32,0.0114248,,2/22/20 18:23,0.0026741,,2/22/20 18:14,62.14841385,,2/22/20 18:23,0.0018636,,2/22/20 18:23,0.9929859,,2/22/20 18:14,3.11882782
2/22/20 18:32,0.043405,,2/22/20 18:32,0.0105586,,2/22/20 18:42,0.0012512,,2/22/20 18:42,0.9848961,,2/22/20 18:42,0.0027872,,2/22/20 18:23,62.28930664,,2/22/20 18:42,0.0428881,,2/22/20 18:42,0.0099783,,2/22/20 18:32,0.0029705,,2/22/20 18:23,62.28930664,,2/22/20 18:32,0.0027076,,2/22/20 18:32,1.0328081,,2/22/20 18:23,3.118925571
2/22/20 18:42,0.0535933,,2/22/20 18:42,0.0126824,,2/22/20 18:53,0.0026674,,2/22/20 18:53,0.9980219,,2/22/20 18:53,0.0031277,,2/22/20 18:33,62.25408173,,2/22/20 18:53,0.0491233,,2/22/20 18:53,0.0091101,,2/22/20 18:42,0.0035662,,2/22/20 18:33,62.25408173,,2/22/20 18:42,0.0025386,,2/22/20 18:42,0.9648125,,2/22/20 18:33,3.119120836
2/22/20 18:53,0.0463512,,2/22/20 18:53,0.0095313,,2/22/20 19:03,0.0032737,,2/22/20 19:03,0.9765668,,2/22/20 19:03,0.0034367,,2/22/20 18:43,62.14841385,,2/22/20 19:03,0.0394404,,2/22/20 19:03,0.0085689,,2/22/20 18:53,0.0032434,,2/22/20 18:43,62.14841385,,2/22/20 18:53,0.0023218,,2/22/20 18:53,1.003537,,2/22/20 18:43,3.11882782
2/22/20 19:03,0.0386159,,2/22/20 19:03,0.0104409,,2/22/20 19:13,0.0032904,,2/22/20 19:13,0.9918999,,2/22/20 19:13,0.0034062,,2/22/20 18:54,62.11314774,,2/22/20 19:13,0.0396919,,2/22/20 19:13,0.0131102,,2/22/20 19:03,0.0034432,,2/22/20 18:54,62.11314774,,2/22/20 19:03,0.0035477,,2/22/20 19:03,0.9966002,,2/22/20 18:54,3.119609118
2/22/20 19:13,0.0447677,,2/22/20 19:13,0.0111897,,2/22/20 19:23,0.0029088,,2/22/20 19:23,0.9926974,,2/22/20 19:23,0.0031819,,2/22/20 19:04,62.53594971,,2/22/20 19:23,0.0462903,,2/22/20 19:23,0.0093555,,2/22/20 19:13,0.0027494,,2/22/20 19:04,62.53594971,,2/22/20 19:13,0.0021987,,2/22/20 19:13,1.0234481,,2/22/20 19:04,3.118925571
2/22/20 19:23,0.0432726,,2/22/20 19:23,0.0095754,,2/22/20 19:32,0.0023467,,2/22/20 19:32,0.9759939,,2/22/20 19:32,0.002984,,2/22/20 19:14,62.64161758,,2/22/20 19:32,0.0482656,,2/22/20 19:32,0.0098087,,2/22/20 19:23,0.0029497,,2/22/20 19:14,62.64161758,,2/22/20 19:23,0.0034974,,2/22/20 19:23,1.0322417,,2/22/20 19:14,3.11882782
2/22/20 19:32,0.0572873,,2/22/20 19:32,0.0101596,,2/22/20 19:42,0.0022285,,2/22/20 19:42,0.9746235,,2/22/20 19:42,0.0034297,,2/22/20 19:23,62.43024063,,2/22/20 19:42,0.0452724,,2/22/20 19:42,0.0120701,,2/22/20 19:32,0.0031934,,2/22/20 19:23,62.43024063,,2/22/20 19:32,0.0023855,,2/22/20 19:32,1.0188002,,2/22/20 19:23,3.118632317
2/22/20 19:42,0.0469804,,2/22/20 19:42,0.007847,,2/22/20 19:52,0.0031226,,2/22/20 19:52,1.0343495,,2/22/20 19:52,0.0026332,,2/22/20 19:33,62.39501572,,2/22/20 19:52,0.0407284,,2/22/20 19:52,0.0087271,,2/22/20 19:42,0.0027523,,2/22/20 19:33,62.39501572,,2/22/20 19:42,0.0018523,,2/22/20 19:42,1.0936099,,2/22/20 19:33,3.1183393
2/22/20 19:52,0.0469255,,2/22/20 19:52,0.0098162,,2/22/20 20:03,0.0018134,,2/22/20 20:03,0.962649,,2/22/20 20:03,0.0033221,,2/22/20 19:43,62.46546555,,2/22/20 20:03,0.0408274,,2/22/20 20:03,0.0111084,,2/22/20 19:52,0.0031806,,2/22/20 19:43,62.46546555,,2/22/20 19:52,0.0028083,,2/22/20 19:52,1.029871,,2/22/20 19:43,3.118730307
2/22/20 20:03,0.057768,,2/22/20 20:03,0.0084227,,2/22/20 20:13,0.0019573,,2/22/20 20:13,1.0155791,,2/22/20 20:13,0.0033757,,2/22/20 19:53,62.07792969,,2/22/20 20:13,0.0534324,,2/22/20 20:13,0.0089547,,2/22/20 20:03,0.0031559,,2/22/20 19:53,62.07792969,,2/22/20 20:03,0.0032988,,2/22/20 20:03,1.0056215,,2/22/20 19:53,3.118925571
2/22/20 20:13,0.0403125,,2/22/20 20:13,0.0110382,,2/22/20 20:23,0.0027454,,2/22/20 20:23,0.9992238,,2/22/20 20:23,0.0028435,,2/22/20 20:04,62.21886024,,2/22/20 20:23,0.056321,,2/22/20 20:23,0.0080755,,2/22/20 20:13,0.0029273,,2/22/20 20:04,62.21886024,,2/22/20 20:13,0.0027448,,2/22/20 20:13,1.0537235,,2/22/20 20:04,3.118632317
2/22/20 20:23,0.0538348,,2/22/20 20:23,0.0108711,,2/22/20 20:33,0.0025557,,2/22/20 20:33,1.0170001,,2/22/20 20:33,0.0032726,,2/22/20 20:14,62.32457275,,2/22/20 20:33,0.0469652,,2/22/20 20:33,0.0106044,,2/22/20 20:23,0.0031429,,2/22/20 20:14,62.32457275,,2/22/20 20:23,0.0036182,,2/22/20 20:23,1.0354006,,2/22/20 20:14,3.117948771
2/22/20 20:33,0.0426351,,2/22/20 20:33,0.0094994,,2/22/20 20:43,0.0014723,,2/22/20 20:43,0.948136,,2/22/20 20:43,0.0028424,,2/22/20 20:23,62.6063961,,2/22/20 20:43,0.0489587,,2/22/20 20:43,0.0077626,,2/22/20 20:33,0.0031213,,2/22/20 20:23,62.6063961,,2/22/20 20:33,0.0021237,,2/22/20 20:33,0.9842916,,2/22/20 20:23,3.118144035
2/22/20 20:43,0.0398343,,2/22/20 20:43,0.0087964,,2/22/20 20:52,0.002149,,2/22/20 20:52,0.9896364,,2/22/20 20:52,0.0032637,,2/22/20 20:33,62.35979424,,2/22/20 20:52,0.0492419,,2/22/20 20:52,0.0082406,,2/22/20 20:43,0.0028556,,2/22/20 20:33,62.35979424,,2/22/20 20:43,0.0025804,,2/22/20 20:43,0.9800991,,2/22/20 20:33,3.118241787
2/22/20 20:52,0.0433746,,2/22/20 20:52,0.010627,,2/22/20 21:02,0.004389,,2/22/20 21:02,1.0063287,,2/22/20 21:02,0.0035305,,2/22/20 20:43,62.39501572,,2/22/20 21:02,0.0491644,,2/22/20 21:02,0.012414,,2/22/20 20:52,0.0026231,,2/22/20 20:43,62.39501572,,2/22/20 20:52,0.0017973,,2/22/20 20:52,1.0134926,,2/22/20 20:43,3.117753506
2/22/20 21:02,0.0440207,,2/22/20 21:02,0.0085602,,2/22/20 21:13,0.0023752,,2/22/20 21:13,1.0303056,,2/22/20 21:13,0.0027512,,2/22/20 20:53,62.25408173,,2/22/20 21:13,0.0482004,,2/22/20 21:13,0.0076416,,2/22/20 21:02,0.0031018,,2/22/20 20:53,62.25408173,,2/22/20 21:02,0.0026882,,2/22/20 21:02,1.0378588,,2/22/20 20:53,3.118046522
2/22/20 21:13,0.0393942,,2/22/20 21:13,0.008248,,2/22/20 21:23,0.0031422,,2/22/20 21:23,0.9898218,,2/22/20 21:23,0.0035213,,2/22/20 21:03,62.43024063,,2/22/20 21:23,0.0497562,,2/22/20 21:23,0.0093004,,2/22/20 21:13,0.0028009,,2/22/20 21:03,62.43024063,,2/22/20 21:13,0.0021383,,2/22/20 21:13,0.9511258,,2/22/20 21:03,3.117851019
2/22/20 21:23,0.0473524,,2/22/20 21:23,0.0086555,,2/22/20 21:33,0.0027555,,2/22/20 21:33,1.0150512,,2/22/20 21:33,0.0028758,,2/22/20 21:14,62.11314774,,2/22/20 21:33,0.0424232,,2/22/20 21:33,0.0082812,,2/22/20 21:23,0.0029997,,2/22/20 21:14,62.11314774,,2/22/20 21:23,0.0023172,,2/22/20 21:23,1.0055865,,2/22/20 21:14,3.118144035
2/22/20 21:33,0.0521369,,2/22/20 21:33,0.0098124,,2/22/20 21:43,0.002071,,2/22/20 21:43,0.9942701,,2/22/20 21:43,0.0027515,,2/22/20 21:23,62.43024063,,2/22/20 21:43,0.0445701,,2/22/20 21:43,0.0077219,,2/22/20 21:33,0.003502,,2/22/20 21:23,62.43024063,,2/22/20 21:33,0.004181,,2/22/20 21:33,1.012389,,2/22/20 21:23,3.117655516
2/22/20 21:43,0.0380475,,2/22/20 21:43,0.0080475,,2/22/20 21:53,0.0017549,,2/22/20 21:53,1.0045932,,2/22/20 21:53,0.0026798,,2/22/20 21:33,62.14841385,,2/22/20 21:53,0.0481468,,2/22/20 21:53,0.0094038,,2/22/20 21:43,0.0029751,,2/22/20 21:33,62.14841385,,2/22/20 21:43,0.0021587,,2/22/20 21:43,0.9597034,,2/22/20 21:33,3.117558002
2/22/20 21:53,0.0411944,,2/22/20 21:53,0.0098971,,2/22/20 22:02,0.0034367,,2/22/20 22:02,0.9759939,,2/22/20 22:02,0.003545,,2/22/20 21:43,62.18363876,,2/22/20 22:02,0.0515002,,2/22/20 22:02,0.0131646,,2/22/20 21:53,0.0030027,,2/22/20 21:43,62.18363876,,2/22/20 21:53,0.0025925,,2/22/20 21:53,0.9665292,,2/22/20 21:43,3.118046522
2/22/20 22:02,0.0557896,,2/22/20 22:02,0.0117781,,2/22/20 22:12,0.0025478,,2/22/20 22:12,1.0484077,,2/22/20 22:12,0.0029082,,2/22/20 21:53,62.25408173,,2/22/20 22:12,0.0456372,,2/22/20 22:12,0.0091415,,2/22/20 22:02,0.0038903,,2/22/20 21:53,62.25408173,,2/22/20 22:02,0.0038817,,2/22/20 22:02,1.0111161,,2/22/20 21:53,3.117753506
2/22/20 22:12,0.0457613,,2/22/20 22:12,0.0088733,,2/22/20 22:23,0.002748,,2/22/20 22:23,0.9938769,,2/22/20 22:23,0.0032025,,2/22/20 22:03,62.28930664,,2/22/20 22:23,0.0394692,,2/22/20 22:23,0.0113461,,2/22/20 22:12,0.0026478,,2/22/20 22:03,62.28930664,,2/22/20 22:12,0.0017951,,2/22/20 22:12,1.053887,,2/22/20 22:03,3.1183393
2/22/20 22:23,0.0431559,,2/22/20 22:23,0.0086291,,2/22/20 22:33,0.0021846,,2/22/20 22:33,0.9840592,,2/22/20 22:33,0.0035835,,2/22/20 22:13,62.25408173,,2/22/20 22:33,0.0484196,,2/22/20 22:33,0.0105835,,2/22/20 22:23,0.0032744,,2/22/20 22:13,62.25408173,,2/22/20 22:23,0.0022895,,2/22/20 22:23,1.0290244,,2/22/20 22:13,3.117655516
2/22/20 22:33,0.0441006,,2/22/20 22:33,0.0106466,,2/22/20 22:43,0.0036292,,2/22/20 22:43,1.0141694,,2/22/20 22:43,0.0035843,,2/22/20 22:23,62.35979424,,2/22/20 22:43,0.0542844,,2/22/20 22:43,0.0102535,,2/22/20 22:33,0.0029609,,2/22/20 22:23,62.35979424,,2/22/20 22:33,0.0022161,,2/22/20 22:33,1.0587217,,2/22/20 22:23,3.117753506
2/22/20 22:43,0.0405359,,2/22/20 22:43,0.0103805,,2/22/20 22:53,0.0014776,,2/22/20 22:53,0.9764151,,2/22/20 22:53,0.0031812,,2/22/20 22:33,62.07792969,,2/22/20 22:53,0.0457324,,2/22/20 22:53,0.0092227,,2/22/20 22:43,0.0031266,,2/22/20 22:33,62.07792969,,2/22/20 22:43,0.0021262,,2/22/20 22:43,0.9939902,,2/22/20 22:33,3.117655516
2/22/20 22:53,0.0367879,,2/22/20 22:53,0.0079773,,2/22/20 23:03,0.0014187,,2/22/20 23:03,0.9445751,,2/22/20 23:03,0.0026856,,2/22/20 22:43,62.00747986,,2/22/20 23:03,0.0470345,,2/22/20 23:03,0.008585,,2/22/20 22:53,0.0027653,,2/22/20 22:43,62.00747986,,2/22/20 22:53,0.0022793,,2/22/20 22:53,1.0096446,,2/22/20 22:43,3.118241787
2/22/20 23:03,0.040189,,2/22/20 23:03,0.0104091,,2/22/20 23:12,0.0036563,,2/22/20 23:12,0.9750559,,2/22/20 23:12,0.0034212,,2/22/20 22:53,62.32457275,,2/22/20 23:12,0.0534553,,2/22/20 23:12,0.0099862,,2/22/20 23:03,0.0030045,,2/22/20 22:53,62.32457275,,2/22/20 23:03,0.002301,,2/22/20 23:03,0.9857805,,2/22/20 22:53,3.117558002
2/22/20 23:12,0.0444511,,2/22/20 23:12,0.0110435,,2/22/20 23:22,0.0031668,,2/22/20 23:22,0.997376,,2/22/20 23:22,0.0035366,,2/22/20 23:03,62.00747986,,2/22/20 23:22,0.0549578,,2/22/20 23:22,0.0102229,,2/22/20 23:12,0.0029797,,2/22/20 23:03,62.00747986,,2/22/20 23:12,0.0028914,,2/22/20 23:12,1.0568532,,2/22/20 23:03,3.117167234
2/22/20 23:22,0.0445585,,2/22/20 23:22,0.0095434,,2/22/20 23:32,0.0024401,,2/22/20 23:32,0.9982802,,2/22/20 23:32,0.0027528,,2/22/20 23:12,62.28930664,,2/22/20 23:32,0.0480528,,2/22/20 23:32,0.0103128,,2/22/20 23:22,0.0030374,,2/22/20 23:12,62.28930664,,2/22/20 23:22,0.0019634,,2/22/20 23:22,1.0104387,,2/22/20 23:12,3.116581202
2/22/20 23:32,0.0425639,,2/22/20 23:32,0.0109414,,2/22/20 23:43,0.0020349,,2/22/20 23:43,0.944064,,2/22/20 23:43,0.0028434,,2/22/20 23:23,62.14841385,,2/22/20 23:43,0.041871,,2/22/20 23:43,0.0079515,,2/22/20 23:32,0.0034344,,2/22/20 23:23,62.14841385,,2/22/20 23:32,0.0035499,,2/22/20 23:32,0.9681933,,2/22/20 23:23,3.117264986
2/22/20 23:43,0.0413722,,2/22/20 23:43,0.0081135,,2/22/20 23:53,0.0029179,,2/22/20 23:53,1.018466,,2/22/20 23:53,0.0030841,,2/22/20 23:33,62.11314774,,2/22/20 23:53,0.0469791,,2/22/20 23:53,0.0094483,,2/22/20 23:43,0.0027457,,2/22/20 23:33,62.11314774,,2/22/20 23:43,0.0027499,,2/22/20 23:43,0.9462678,,2/22/20 23:33,3.117264986
2/22/20 23:53,0.0424652,,2/22/20 23:53,0.0093923,,2/23/20 0:03,0.0027553,,2/23/20 0:03,0.9837672,,2/23/20 0:03,0.0032683,,2/22/20 23:43,62.43024063,,2/23/20 0:03,0.0486503,,2/23/20 0:03,0.0099635,,2/22/20 23:53,0.003083,,2/22/20 23:43,62.43024063,,2/22/20 23:53,0.0021924,,2/22/20 23:53,1.0128795,,2/22/20 23:43,3.117069721
2/23/20 0:03,0.0463192,,2/23/20 0:03,0.0108221,,2/23/20 0:13,0.00262,,2/23/20 0:13,0.9695686,,2/23/20 0:13,0.003796,,2/22/20 23:53,62.25408173,,2/23/20 0:13,0.0460898,,2/23/20 0:13,0.012868,,2/23/20 0:03,0.0038352,,2/22/20 23:53,62.25408173,,2/23/20 0:03,0.0029944,,2/23/20 0:03,1.0527192,,2/22/20 23:53,3.11697197
2/23/20 0:13,0.0498019,,2/23/20 0:13,0.009958,,2/23/20 0:22,0.0024455,,2/23/20 0:22,1.003762,,2/23/20 0:22,0.0033016,,2/23/20 0:04,62.50072823,,2/23/20 0:22,0.0459106,,2/23/20 0:22,0.0085884,,2/23/20 0:13,0.0038916,,2/23/20 0:04,62.50072823,,2/23/20 0:13,0.0040815,,2/23/20 0:13,0.9728587,,2/23/20 0:04,3.117069721
2/23/20 0:22,0.0459073,,2/23/20 0:22,0.0105353,,2/23/20 0:32,0.0016494,,2/23/20 0:32,1.0296822,,2/23/20 0:32,0.003074,,2/23/20 0:14,62.14841385,,2/23/20 0:32,0.0495872,,2/23/20 0:32,0.0113346,,2/23/20 0:22,0.0031869,,2/23/20 0:14,62.14841385,,2/23/20 0:22,0.0037588,,2/23/20 0:22,0.9899145,,2/23/20 0:14,3.117069721
2/23/20 0:32,0.0454842,,2/23/20 0:32,0.0100322,,2/23/20 0:43,0.0021623,,2/23/20 0:43,0.9680016,,2/23/20 0:43,0.0033469,,2/23/20 0:23,62.39501572,,2/23/20 0:43,0.0472,,2/23/20 0:43,0.0096924,,2/23/20 0:32,0.0036357,,2/23/20 0:23,62.39501572,,2/23/20 0:32,0.0024254,,2/23/20 0:32,1.043873,,2/23/20 0:23,3.11697197
2/23/20 0:43,0.0507758,,2/23/20 0:43,0.0105314,,2/23/20 0:53,0.0021093,,2/23/20 0:53,1.041505,,2/23/20 0:53,0.0026718,,2/23/20 0:33,62.04270477,,2/23/20 0:53,0.0528188,,2/23/20 0:53,0.0084373,,2/23/20 0:43,0.0034367,,2/23/20 0:33,62.04270477,,2/23/20 0:43,0.0027583,,2/23/20 0:43,0.9529827,,2/23/20 0:33,3.116776705
