Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/22/20 14:50,0.0458663,,2/22/20 14:50,0.0149221,,2/22/20 14:50,0.0059321,,2/22/20 14:50,1.0077661,,2/22/20 14:50,0.0046807,,2/22/20 14:51,65.91814919,,2/22/20 14:50,0.0052853,,2/22/20 14:51,65.91814919,,2/22/20 14:50,0.0034366,,2/22/20 14:50,0.9947214,,2/22/20 14:50,0.0484078,,2/22/20 14:50,0.0172634,,2/22/20 14:51,3.123321056
2/22/20 15:00,0.0445304,,2/22/20 15:00,0.0188277,,2/22/20 15:00,0.0042729,,2/22/20 15:00,0.9921384,,2/22/20 15:00,0.0050296,,2/22/20 15:00,65.7067688,,2/22/20 15:00,0.0053469,,2/22/20 15:00,65.7067688,,2/22/20 15:00,0.0047428,,2/22/20 15:00,0.9896829,,2/22/20 15:00,0.0448678,,2/22/20 15:00,0.0118563,,2/22/20 15:00,3.123516321
2/22/20 15:10,0.0505744,,2/22/20 15:10,0.0150141,,2/22/20 15:10,0.0032283,,2/22/20 15:10,0.9852736,,2/22/20 15:10,0.0039015,,2/22/20 15:10,65.7067688,,2/22/20 15:10,0.0049899,,2/22/20 15:10,65.7067688,,2/22/20 15:10,0.0023101,,2/22/20 15:10,1.0001736,,2/22/20 15:10,0.0445283,,2/22/20 15:10,0.0124338,,2/22/20 15:10,3.123711824
2/22/20 15:20,0.049159,,2/22/20 15:20,0.0179459,,2/22/20 15:20,0.003628,,2/22/20 15:20,1.007534,,2/22/20 15:20,0.0043194,,2/22/20 15:21,65.6362812,,2/22/20 15:20,0.0052057,,2/22/20 15:21,65.6362812,,2/22/20 15:20,0.0027997,,2/22/20 15:20,1.0252612,,2/22/20 15:20,0.0454137,,2/22/20 15:20,0.0116134,,2/22/20 15:21,3.123418808
2/22/20 15:30,0.0564329,,2/22/20 15:30,0.0137809,,2/22/20 15:30,0.003295,,2/22/20 15:30,1.0230866,,2/22/20 15:30,0.0045305,,2/22/20 15:31,65.42490082,,2/22/20 15:30,0.0045137,,2/22/20 15:31,65.42490082,,2/22/20 15:30,0.005074,,2/22/20 15:30,1.0108577,,2/22/20 15:30,0.0438674,,2/22/20 15:30,0.0131978,,2/22/20 15:31,3.123125792
2/22/20 15:40,0.0521595,,2/22/20 15:40,0.0148673,,2/22/20 15:40,0.0023415,,2/22/20 15:40,0.9840991,,2/22/20 15:40,0.003957,,2/22/20 15:41,65.67154732,,2/22/20 15:40,0.0046642,,2/22/20 15:41,65.67154732,,2/22/20 15:40,0.0025143,,2/22/20 15:40,1.0072678,,2/22/20 15:40,0.0482783,,2/22/20 15:40,0.012324,,2/22/20 15:41,3.12302804
2/22/20 15:50,0.0468971,,2/22/20 15:50,0.0171725,,2/22/20 15:50,0.0026267,,2/22/20 15:50,0.9923614,,2/22/20 15:50,0.004386,,2/22/20 15:51,65.74199371,,2/22/20 15:50,0.0055301,,2/22/20 15:51,65.74199371,,2/22/20 15:50,0.0028738,,2/22/20 15:50,1.0105052,,2/22/20 15:50,0.0458255,,2/22/20 15:50,0.0134696,,2/22/20 15:51,3.123223305
2/22/20 16:00,0.0452154,,2/22/20 16:00,0.0181409,,2/22/20 16:00,0.0052787,,2/22/20 16:00,1.0281009,,2/22/20 16:00,0.0041582,,2/22/20 16:00,65.6362812,,2/22/20 16:00,0.0060933,,2/22/20 16:00,65.6362812,,2/22/20 16:00,0.0029717,,2/22/20 16:00,1.0078355,,2/22/20 16:00,0.0431569,,2/22/20 16:00,0.0135491,,2/22/20 16:00,3.122930527
2/22/20 16:10,0.0559654,,2/22/20 16:10,0.0155176,,2/22/20 16:10,0.0033218,,2/22/20 16:10,0.9872857,,2/22/20 16:20,0.0054948,,2/22/20 16:10,65.38967934,,2/22/20 16:10,0.0048936,,2/22/20 16:10,65.38967934,,2/22/20 16:20,0.0037058,,2/22/20 16:20,1.0173058,,2/22/20 16:20,0.0450854,,2/22/20 16:20,0.0190233,,2/22/20 16:10,3.12253952
2/22/20 16:20,0.0473822,,2/22/20 16:20,0.019823,,2/22/20 16:20,0.0082627,,2/22/20 16:20,1.0147697,,2/22/20 16:30,0.0049355,,2/22/20 16:20,65.53061333,,2/22/20 16:20,0.0063051,,2/22/20 16:20,65.53061333,,2/22/20 16:30,0.0030023,,2/22/20 16:30,1.0515185,,2/22/20 16:30,0.0460152,,2/22/20 16:30,0.0156481,,2/22/20 16:20,3.122832775
2/22/20 16:30,0.0542036,,2/22/20 16:30,0.0140935,,2/22/20 16:30,0.0037301,,2/22/20 16:30,1.0329832,,2/22/20 16:40,0.00543,,2/22/20 16:31,65.56583481,,2/22/20 16:30,0.0048078,,2/22/20 16:31,65.56583481,,2/22/20 16:40,0.0040344,,2/22/20 16:40,1.0174697,,2/22/20 16:40,0.0449545,,2/22/20 16:40,0.0156448,,2/22/20 16:31,3.12253952
2/22/20 16:40,0.0466828,,2/22/20 16:40,0.0188053,,2/22/20 16:40,0.0048287,,2/22/20 16:40,1.0119474,,2/22/20 16:50,0.0053024,,2/22/20 16:41,66.02386169,,2/22/20 16:40,0.0057182,,2/22/20 16:41,66.02386169,,2/22/20 16:50,0.0033059,,2/22/20 16:50,0.9866045,,2/22/20 16:50,0.0448149,,2/22/20 16:50,0.0144223,,2/22/20 16:41,3.12263751
2/22/20 16:50,0.0487412,,2/22/20 16:50,0.0171282,,2/22/20 16:50,0.0069018,,2/22/20 16:50,1.0147197,,2/22/20 17:00,0.0046526,,2/22/20 16:51,65.77721519,,2/22/20 16:50,0.0058357,,2/22/20 16:51,65.77721519,,2/22/20 17:00,0.0034697,,2/22/20 17:00,1.005413,,2/22/20 17:00,0.0464571,,2/22/20 17:00,0.0135796,,2/22/20 16:51,3.122735023
2/22/20 17:00,0.0427687,,2/22/20 17:00,0.0123893,,2/22/20 17:00,0.0046861,,2/22/20 17:00,1.0111348,,2/22/20 17:20,0.0047049,,2/22/20 17:00,65.67154732,,2/22/20 17:00,0.0046512,,2/22/20 17:00,65.67154732,,2/22/20 17:20,0.0038399,,2/22/20 17:20,0.9930772,,2/22/20 17:20,0.0494709,,2/22/20 17:20,0.0121373,,2/22/20 17:00,3.122735023
2/22/20 17:10,0.0465369,,2/22/20 17:10,0.0157384,,2/22/20 17:10,0.0038769,,2/22/20 17:10,0.9957619,,2/22/20 17:30,0.0050059,,2/22/20 17:10,65.74199371,,2/22/20 17:10,0.0056737,,2/22/20 17:10,65.74199371,,2/22/20 17:30,0.005217,,2/22/20 17:30,0.953236,,2/22/20 17:30,0.0408192,,2/22/20 17:30,0.0133788,,2/22/20 17:10,3.122051239
2/22/20 17:20,0.0473921,,2/22/20 17:20,0.0129363,,2/22/20 17:20,0.0022102,,2/22/20 17:20,1.0090066,,2/22/20 17:41,0.0052797,,2/22/20 17:20,65.95337067,,2/22/20 17:20,0.0048077,,2/22/20 17:20,65.95337067,,2/22/20 17:41,0.0034136,,2/22/20 17:41,0.9973226,,2/22/20 17:41,0.044689,,2/22/20 17:41,0.0183592,,2/22/20 17:20,3.12253952
2/22/20 17:30,0.0524981,,2/22/20 17:30,0.0179459,,2/22/20 17:30,0.0048279,,2/22/20 17:30,0.9980426,,2/22/20 17:50,0.0050029,,2/22/20 17:30,65.6362812,,2/22/20 17:30,0.0053448,,2/22/20 17:30,65.6362812,,2/22/20 17:50,0.0038914,,2/22/20 17:50,1.0085036,,2/22/20 17:50,0.0460696,,2/22/20 17:50,0.0145275,,2/22/20 17:30,3.121953726
2/22/20 17:40,0.0546549,,2/22/20 17:40,0.0174818,,2/22/20 17:40,0.0025017,,2/22/20 17:40,0.9930056,,2/22/20 18:00,0.0047559,,2/22/20 17:41,65.56583481,,2/22/20 17:40,0.0054692,,2/22/20 17:41,65.56583481,,2/22/20 18:00,0.0037063,,2/22/20 18:00,0.9618399,,2/22/20 18:00,0.0433705,,2/22/20 18:00,0.0161063,,2/22/20 17:41,3.121855974
2/22/20 17:50,0.0439394,,2/22/20 17:50,0.0172814,,2/22/20 17:50,0.0043751,,2/22/20 17:50,1.0142622,,2/22/20 18:10,0.0045875,,2/22/20 17:50,65.91814919,,2/22/20 17:50,0.0054785,,2/22/20 17:50,65.91814919,,2/22/20 18:10,0.0029365,,2/22/20 18:10,1.0082515,,2/22/20 18:10,0.0495568,,2/22/20 18:10,0.0150577,,2/22/20 17:50,3.122246504
2/22/20 18:00,0.0510582,,2/22/20 18:00,0.0197767,,2/22/20 18:00,0.005488,,2/22/20 18:00,0.9986458,,2/22/20 18:20,0.0046882,,2/22/20 18:00,65.74199371,,2/22/20 18:00,0.0057132,,2/22/20 18:00,65.74199371,,2/22/20 18:20,0.0040138,,2/22/20 18:20,1.0001565,,2/22/20 18:20,0.0413094,,2/22/20 18:20,0.0129413,,2/22/20 18:00,3.121660709
2/22/20 18:10,0.0482024,,2/22/20 18:10,0.0132228,,2/22/20 18:10,0.0027017,,2/22/20 18:10,0.9992808,,2/22/20 18:30,0.0041219,,2/22/20 18:11,65.91814919,,2/22/20 18:10,0.0043623,,2/22/20 18:11,65.91814919,,2/22/20 18:30,0.0025532,,2/22/20 18:30,1.0034748,,2/22/20 18:30,0.0444044,,2/22/20 18:30,0.0147113,,2/22/20 18:11,3.121660709
2/22/20 18:20,0.0571773,,2/22/20 18:20,0.0136074,,2/22/20 18:20,0.0037108,,2/22/20 18:20,0.9912029,,2/22/20 18:40,0.0052724,,2/22/20 18:21,65.67154732,,2/22/20 18:20,0.0043159,,2/22/20 18:21,65.67154732,,2/22/20 18:40,0.0070702,,2/22/20 18:40,0.9941857,,2/22/20 18:40,0.0447705,,2/22/20 18:40,0.0160106,,2/22/20 18:21,3.121660709
2/22/20 18:30,0.0469674,,2/22/20 18:30,0.016551,,2/22/20 18:30,0.0031077,,2/22/20 18:30,1.0014659,,2/22/20 18:51,0.0045354,,2/22/20 18:31,66.05908318,,2/22/20 18:30,0.0046253,,2/22/20 18:31,66.05908318,,2/22/20 18:51,0.0023258,,2/22/20 18:51,0.9608074,,2/22/20 18:51,0.0479361,,2/22/20 18:51,0.0128183,,2/22/20 18:31,3.121855974
2/22/20 18:40,0.0489575,,2/22/20 18:40,0.0235806,,2/22/20 18:40,0.0057999,,2/22/20 18:40,0.9918561,,2/22/20 19:00,0.0045234,,2/22/20 18:41,65.56583481,,2/22/20 18:40,0.0064241,,2/22/20 18:41,65.56583481,,2/22/20 19:00,0.0033445,,2/22/20 19:00,1.0297099,,2/22/20 19:00,0.0498357,,2/22/20 19:00,0.0133354,,2/22/20 18:41,3.121953726
2/22/20 18:50,0.0470116,,2/22/20 18:50,0.0130842,,2/22/20 18:50,0.0039827,,2/22/20 18:50,0.9760463,,2/22/20 19:10,0.0050969,,2/22/20 18:51,65.7067688,,2/22/20 18:50,0.0047708,,2/22/20 18:51,65.7067688,,2/22/20 19:10,0.0030808,,2/22/20 19:10,1.0008956,,2/22/20 19:10,0.044169,,2/22/20 19:10,0.0147809,,2/22/20 18:51,3.121758223
2/22/20 19:00,0.0466492,,2/22/20 19:00,0.0176951,,2/22/20 19:00,0.0031027,,2/22/20 19:00,1.0237171,,2/22/20 19:20,0.005454,,2/22/20 19:01,65.8829277,,2/22/20 19:00,0.0052313,,2/22/20 19:01,65.8829277,,2/22/20 19:20,0.0045149,,2/22/20 19:20,1.0148732,,2/22/20 19:20,0.0487241,,2/22/20 19:20,0.0156593,,2/22/20 19:01,3.121758223
2/22/20 19:10,0.0519201,,2/22/20 19:10,0.0173708,,2/22/20 19:10,0.0043011,,2/22/20 19:10,0.9973985,,2/22/20 19:30,0.0043934,,2/22/20 19:11,65.95337067,,2/22/20 19:10,0.0060199,,2/22/20 19:11,65.95337067,,2/22/20 19:30,0.0038085,,2/22/20 19:30,0.9841624,,2/22/20 19:30,0.042752,,2/22/20 19:30,0.0140615,,2/22/20 19:11,3.121758223
2/22/20 19:20,0.0460559,,2/22/20 19:20,0.017056,,2/22/20 19:20,0.0046581,,2/22/20 19:20,0.9965176,,2/22/20 19:40,0.0039846,,2/22/20 19:21,65.56583481,,2/22/20 19:20,0.005336,,2/22/20 19:21,65.56583481,,2/22/20 19:40,0.0019162,,2/22/20 19:40,0.9928642,,2/22/20 19:40,0.0398328,,2/22/20 19:40,0.011979,,2/22/20 19:21,3.12117219
2/22/20 19:30,0.0544464,,2/22/20 19:30,0.016196,,2/22/20 19:30,0.0032254,,2/22/20 19:30,0.9813633,,2/22/20 19:50,0.0046868,,2/22/20 19:31,65.81243668,,2/22/20 19:30,0.004939,,2/22/20 19:31,65.81243668,,2/22/20 19:50,0.0023683,,2/22/20 19:50,1.0237782,,2/22/20 19:50,0.0481747,,2/22/20 19:50,0.013664,,2/22/20 19:31,3.121269703
2/22/20 19:40,0.0519461,,2/22/20 19:40,0.0167152,,2/22/20 19:40,0.0035853,,2/22/20 19:40,1.0125141,,2/22/20 20:00,0.0042686,,2/22/20 19:41,65.46012573,,2/22/20 19:40,0.0048017,,2/22/20 19:41,65.46012573,,2/22/20 20:00,0.0021321,,2/22/20 20:00,1.0204648,,2/22/20 20:00,0.0490717,,2/22/20 20:00,0.0151922,,2/22/20 19:41,3.120683908
2/22/20 19:50,0.0498978,,2/22/20 19:50,0.0156833,,2/22/20 19:50,0.0037136,,2/22/20 19:50,1.0216231,,2/22/20 20:10,0.0044534,,2/22/20 19:50,66.12952957,,2/22/20 19:50,0.0050094,,2/22/20 19:50,66.12952957,,2/22/20 20:10,0.003185,,2/22/20 20:10,1.0086601,,2/22/20 20:10,0.0404963,,2/22/20 20:10,0.0146233,,2/22/20 19:50,3.121269703
2/22/20 20:00,0.0450842,,2/22/20 20:00,0.0187278,,2/22/20 20:00,0.0022243,,2/22/20 20:00,1.0068466,,2/22/20 20:20,0.0050854,,2/22/20 20:01,65.91814919,,2/22/20 20:00,0.004557,,2/22/20 20:01,65.91814919,,2/22/20 20:20,0.0046751,,2/22/20 20:20,1.0155708,,2/22/20 20:20,0.0442807,,2/22/20 20:20,0.0172055,,2/22/20 20:01,3.120879173
2/22/20 20:10,0.0484977,,2/22/20 20:10,0.0151077,,2/22/20 20:10,0.0038627,,2/22/20 20:10,0.9959417,,2/22/20 20:30,0.0053359,,2/22/20 20:11,66.05908318,,2/22/20 20:10,0.0048527,,2/22/20 20:11,66.05908318,,2/22/20 20:30,0.0055711,,2/22/20 20:30,1.026103,,2/22/20 20:30,0.0450811,,2/22/20 20:30,0.0151858,,2/22/20 20:11,3.120585918
2/22/20 20:20,0.051402,,2/22/20 20:20,0.0216755,,2/22/20 20:20,0.0061443,,2/22/20 20:20,1.0186551,,2/22/20 20:40,0.0058162,,2/22/20 20:21,65.95337067,,2/22/20 20:20,0.0052745,,2/22/20 20:21,65.95337067,,2/22/20 20:40,0.0051196,,2/22/20 20:40,0.9979493,,2/22/20 20:40,0.0479144,,2/22/20 20:40,0.016243,,2/22/20 20:21,3.120781422
2/22/20 20:30,0.0554147,,2/22/20 20:30,0.0194795,,2/22/20 20:30,0.0073425,,2/22/20 20:30,1.0112713,,2/22/20 20:50,0.0044504,,2/22/20 20:31,65.91814919,,2/22/20 20:30,0.0062496,,2/22/20 20:31,65.91814919,,2/22/20 20:50,0.0059112,,2/22/20 20:50,0.9890076,,2/22/20 20:50,0.0475999,,2/22/20 20:50,0.0137118,,2/22/20 20:31,3.120585918
2/22/20 20:40,0.0479337,,2/22/20 20:40,0.0139727,,2/22/20 20:40,0.0051512,,2/22/20 20:40,0.9854079,,2/22/20 21:00,0.0022357,,2/22/20 20:40,66.09430466,,2/22/20 20:40,0.004468,,2/22/20 20:40,66.09430466,,2/22/20 21:00,0.0014171,,2/22/20 21:00,0.4159189,,2/22/20 21:00,0.0208212,,2/22/20 21:00,0.0066159,,2/22/20 20:40,3.120683908
2/22/20 20:50,0.0473095,,2/22/20 20:50,0.0147233,,2/22/20 20:50,0.0041926,,2/22/20 20:50,1.0165383,,2/22/20 21:11,0.0042119,,2/22/20 20:50,65.95337067,,2/22/20 20:50,0.0050514,,2/22/20 20:50,65.95337067,,2/22/20 21:11,0.0022618,,2/22/20 21:11,0.9997284,,2/22/20 21:11,0.0455735,,2/22/20 21:11,0.0155132,,2/22/20 20:50,3.120000124
2/22/20 21:00,0.0467842,,2/22/20 21:00,0.0160462,,2/22/20 21:00,0.0025263,,2/22/20 21:00,1.0385027,,2/22/20 21:20,0.00496,,2/22/20 21:00,65.8829277,,2/22/20 21:00,0.0047446,,2/22/20 21:00,65.8829277,,2/22/20 21:20,0.002544,,2/22/20 21:20,0.9938601,,2/22/20 21:20,0.0444272,,2/22/20 21:20,0.0171551,,2/22/20 21:00,3.120585918
2/22/20 21:11,0.0511106,,2/22/20 21:11,0.0160814,,2/22/20 21:11,0.0032,,2/22/20 21:11,1.0080256,,2/22/20 21:30,0.00456,,2/22/20 21:11,65.84770279,,2/22/20 21:11,0.0046026,,2/22/20 21:11,65.84770279,,2/22/20 21:30,0.0040654,,2/22/20 21:30,0.9956539,,2/22/20 21:30,0.0443888,,2/22/20 21:30,0.0139495,,2/22/20 21:11,3.120097637
2/22/20 21:20,0.0527126,,2/22/20 21:20,0.0173383,,2/22/20 21:20,0.0039001,,2/22/20 21:20,1.003528,,2/22/20 21:40,0.0047192,,2/22/20 21:21,66.09430466,,2/22/20 21:20,0.0047718,,2/22/20 21:21,66.09430466,,2/22/20 21:40,0.0042264,,2/22/20 21:40,1.0214535,,2/22/20 21:40,0.0491249,,2/22/20 21:40,0.0194513,,2/22/20 21:21,3.120195389
2/22/20 21:30,0.0489956,,2/22/20 21:30,0.0139858,,2/22/20 21:30,0.003624,,2/22/20 21:30,1.0043725,,2/22/20 21:50,0.0035869,,2/22/20 21:31,66.02386169,,2/22/20 21:30,0.0044478,,2/22/20 21:31,66.02386169,,2/22/20 21:50,0.0028208,,2/22/20 21:50,1.0017667,,2/22/20 21:50,0.0436289,,2/22/20 21:50,0.0115955,,2/22/20 21:31,3.120292902
2/22/20 21:40,0.0457026,,2/22/20 21:40,0.0121135,,2/22/20 21:40,0.0021732,,2/22/20 21:40,1.0354664,,2/22/20 22:00,0.0054706,,2/22/20 21:40,66.12952957,,2/22/20 21:40,0.0044329,,2/22/20 21:40,66.12952957,,2/22/20 22:00,0.0032483,,2/22/20 22:00,1.0180912,,2/22/20 22:00,0.0453184,,2/22/20 22:00,0.0161427,,2/22/20 21:40,3.120097637
2/22/20 21:50,0.0468038,,2/22/20 21:50,0.0138842,,2/22/20 21:50,0.003367,,2/22/20 21:50,1.0046365,,2/22/20 22:10,0.0047737,,2/22/20 21:50,66.12952957,,2/22/20 21:50,0.0040529,,2/22/20 21:50,66.12952957,,2/22/20 22:10,0.002463,,2/22/20 22:10,1.0144303,,2/22/20 22:10,0.0461313,,2/22/20 22:10,0.0143597,,2/22/20 21:50,3.120683908
2/22/20 22:00,0.0592087,,2/22/20 22:00,0.0218866,,2/22/20 22:00,0.0053752,,2/22/20 22:00,0.991212,,2/22/20 22:20,0.0050776,,2/22/20 22:00,65.91814919,,2/22/20 22:00,0.0052319,,2/22/20 22:00,65.91814919,,2/22/20 22:20,0.0034892,,2/22/20 22:20,1.0247132,,2/22/20 22:20,0.0460504,,2/22/20 22:20,0.0164448,,2/22/20 22:00,3.119511604
2/22/20 22:10,0.0484364,,2/22/20 22:10,0.0153397,,2/22/20 22:10,0.0027475,,2/22/20 22:10,1.0234531,,2/22/20 22:30,0.0046707,,2/22/20 22:10,66.30568504,,2/22/20 22:10,0.0042497,,2/22/20 22:10,66.30568504,,2/22/20 22:30,0.0055819,,2/22/20 22:30,0.9773447,,2/22/20 22:30,0.0523983,,2/22/20 22:30,0.0146019,,2/22/20 22:10,3.120000124
2/22/20 22:20,0.0466954,,2/22/20 22:20,0.0174156,,2/22/20 22:20,0.0026431,,2/22/20 22:20,1.0110802,,2/22/20 22:40,0.0046362,,2/22/20 22:20,66.23523865,,2/22/20 22:20,0.0049823,,2/22/20 22:20,66.23523865,,2/22/20 22:40,0.0042535,,2/22/20 22:40,1.0100819,,2/22/20 22:40,0.0490534,,2/22/20 22:40,0.0143722,,2/22/20 22:20,3.119804621
2/22/20 22:30,0.048806,,2/22/20 22:30,0.015362,,2/22/20 22:30,0.0046835,,2/22/20 22:30,1.0008035,,2/22/20 22:50,0.0046813,,2/22/20 22:31,65.31923294,,2/22/20 22:30,0.0050055,,2/22/20 22:31,65.31923294,,2/22/20 22:50,0.0046788,,2/22/20 22:50,1.0154067,,2/22/20 22:50,0.039554,,2/22/20 22:50,0.0157244,,2/22/20 22:31,3.119609118
2/22/20 22:40,0.0487806,,2/22/20 22:40,0.0151215,,2/22/20 22:40,0.00261,,2/22/20 22:40,0.994485,,2/22/20 23:00,0.0054463,,2/22/20 22:40,65.8829277,,2/22/20 22:40,0.0047157,,2/22/20 22:40,65.8829277,,2/22/20 23:00,0.0046787,,2/22/20 23:00,1.0092816,,2/22/20 23:00,0.046954,,2/22/20 23:00,0.0180375,,2/22/20 22:40,3.119902372
2/22/20 22:50,0.0541436,,2/22/20 22:50,0.0149721,,2/22/20 22:50,0.0029794,,2/22/20 22:50,1.0124162,,2/22/20 23:10,0.0050583,,2/22/20 22:50,66.41139755,,2/22/20 22:50,0.0054058,,2/22/20 22:50,66.41139755,,2/22/20 23:10,0.0029757,,2/22/20 23:10,0.9912858,,2/22/20 23:10,0.0446854,,2/22/20 23:10,0.0167314,,2/22/20 22:50,3.119902372
2/22/20 23:00,0.0488988,,2/22/20 23:00,0.0162179,,2/22/20 23:00,0.00361,,2/22/20 23:00,1.0071653,,2/22/20 23:20,0.0039378,,2/22/20 23:00,66.09430466,,2/22/20 23:00,0.0052386,,2/22/20 23:00,66.09430466,,2/22/20 23:20,0.0023329,,2/22/20 23:20,1.0190114,,2/22/20 23:20,0.047748,,2/22/20 23:20,0.0139762,,2/22/20 23:00,3.119218588
2/22/20 23:10,0.0434965,,2/22/20 23:10,0.0199939,,2/22/20 23:10,0.0033743,,2/22/20 23:10,1.001022,,2/22/20 23:30,0.0042292,,2/22/20 23:10,65.95337067,,2/22/20 23:10,0.0046821,,2/22/20 23:10,65.95337067,,2/22/20 23:30,0.0027115,,2/22/20 23:30,0.9623538,,2/22/20 23:30,0.0559482,,2/22/20 23:30,0.0120588,,2/22/20 23:10,3.119902372
2/22/20 23:20,0.0437007,,2/22/20 23:20,0.0157153,,2/22/20 23:20,0.0028351,,2/22/20 23:20,0.9825013,,2/22/20 23:40,0.0042557,,2/22/20 23:20,66.05908318,,2/22/20 23:20,0.0046481,,2/22/20 23:20,66.05908318,,2/22/20 23:40,0.0035063,,2/22/20 23:40,1.00393,,2/22/20 23:40,0.0429802,,2/22/20 23:40,0.0139795,,2/22/20 23:20,3.119218588
2/22/20 23:30,0.0519364,,2/22/20 23:30,0.0141578,,2/22/20 23:30,0.0027829,,2/22/20 23:30,0.9863525,,2/22/20 23:50,0.0048015,,2/22/20 23:31,66.12952957,,2/22/20 23:30,0.0045908,,2/22/20 23:31,66.12952957,,2/22/20 23:50,0.0023864,,2/22/20 23:50,1.0278208,,2/22/20 23:50,0.052127,,2/22/20 23:50,0.0163421,,2/22/20 23:31,3.119218588
2/22/20 23:40,0.0510514,,2/22/20 23:40,0.013143,,2/22/20 23:40,0.0044441,,2/22/20 23:40,0.9981723,,2/23/20 0:00,0.0042218,,2/22/20 23:41,66.09430466,,2/22/20 23:40,0.0045527,,2/22/20 23:41,66.09430466,,2/23/20 0:00,0.0024984,,2/23/20 0:00,0.9973398,,2/23/20 0:00,0.0451522,,2/23/20 0:00,0.0139335,,2/22/20 23:41,3.119413853
2/22/20 23:50,0.047619,,2/22/20 23:50,0.0151776,,2/22/20 23:50,0.0032144,,2/22/20 23:50,0.9905792,,2/23/20 0:10,0.0045476,,2/22/20 23:50,66.09430466,,2/22/20 23:50,0.0046723,,2/22/20 23:50,66.09430466,,2/23/20 0:10,0.0027968,,2/23/20 0:10,0.9953676,,2/23/20 0:10,0.0445875,,2/23/20 0:10,0.0147282,,2/22/20 23:50,3.119218588
2/23/20 0:00,0.0530596,,2/23/20 0:00,0.0165972,,2/23/20 0:00,0.0053598,,2/23/20 0:00,0.9926937,,2/23/20 0:20,0.0041757,,2/23/20 0:01,66.16475105,,2/23/20 0:00,0.0051983,,2/23/20 0:01,66.16475105,,2/23/20 0:20,0.0035111,,2/23/20 0:20,0.9956197,,2/23/20 0:20,0.0419473,,2/23/20 0:20,0.0128175,,2/23/20 0:01,3.119120836
2/23/20 0:10,0.0542964,,2/23/20 0:10,0.0149144,,2/23/20 0:10,0.0036851,,2/23/20 0:10,1.0323823,,2/23/20 0:30,0.0045258,,2/23/20 0:11,66.20001717,,2/23/20 0:10,0.0047755,,2/23/20 0:11,66.20001717,,2/23/20 0:30,0.0028501,,2/23/20 0:30,0.9952722,,2/23/20 0:30,0.039989,,2/23/20 0:30,0.0175701,,2/23/20 0:11,3.118925571
2/23/20 0:20,0.0225161,,2/23/20 0:20,0.0093089,,2/23/20 0:20,0.0010001,,2/23/20 0:20,0.3679811,,2/23/20 0:40,0.0038408,,2/23/20 0:21,65.8829277,,2/23/20 0:20,0.0029585,,2/23/20 0:21,65.8829277,,2/23/20 0:40,0.0031309,,2/23/20 0:40,0.9833695,,2/23/20 0:40,0.0537338,,2/23/20 0:40,0.0158367,,2/23/20 0:21,3.119120836
2/23/20 0:30,0.0490392,,2/23/20 0:30,0.0147443,,2/23/20 0:30,0.0031049,,2/23/20 0:30,0.9965495,,2/23/20 0:50,0.0049136,,2/23/20 0:31,66.20001717,,2/23/20 0:30,0.0053325,,2/23/20 0:31,66.20001717,,2/23/20 0:50,0.0034348,,2/23/20 0:50,1.0116677,,2/23/20 0:50,0.0390519,,2/23/20 0:50,0.0160564,,2/23/20 0:31,3.118632317
2/23/20 0:40,0.0508438,,2/23/20 0:40,0.0154441,,2/23/20 0:40,0.0027677,,2/23/20 0:40,0.9983089,,2/23/20 1:00,0.0049297,,2/23/20 0:40,66.05908318,,2/23/20 0:40,0.0046063,,2/23/20 0:40,66.05908318,,2/23/20 1:00,0.003142,,2/23/20 1:00,1.0025891,,2/23/20 1:00,0.0430002,,2/23/20 1:00,0.0134403,,2/23/20 0:40,3.119316101
2/23/20 0:50,0.0507945,,2/23/20 0:50,0.0171826,,2/23/20 0:50,0.0066851,,2/23/20 0:50,1.0235305,,2/23/20 1:10,0.004485,,2/23/20 0:51,66.48184052,,2/23/20 0:50,0.0056704,,2/23/20 0:51,66.48184052,,2/23/20 1:10,0.002815,,2/23/20 1:10,1.0020016,,2/23/20 1:10,0.0447417,,2/23/20 1:10,0.0133763,,2/23/20 0:51,3.118730307
2/23/20 1:00,0.048608,,2/23/20 1:00,0.0153223,,2/23/20 1:00,0.0052985,,2/23/20 1:00,0.9665276,,2/23/20 1:20,0.0049676,,2/23/20 1:01,66.02386169,,2/23/20 1:00,0.0051316,,2/23/20 1:01,66.02386169,,2/23/20 1:20,0.0032874,,2/23/20 1:20,1.0133903,,2/23/20 1:20,0.0497655,,2/23/20 1:20,0.0146174,,2/23/20 1:01,3.118925571
